Fecha,Hora,Tipo Dia,Energia PBA,Clima PBA,Energia GBA
5/8/2020 23:00,23,4,1773.585,20.9,5184.674
6/8/2020 00:00,0,5,1678.095,20.3,4765.806
6/8/2020 01:00,1,5,1570.794,19.3,4398.189
6/8/2020 02:00,2,5,1494.927,18.7,3994.684
6/8/2020 03:00,3,5,1440.08,18.4,3797.925
6/8/2020 04:00,4,5,1422.54,17.9,3695.85
6/8/2020 05:00,5,5,1436.534,17.3,3670.969
6/8/2020 06:00,6,5,1483.844,16.7,3717.794
6/8/2020 07:00,7,5,1520.208,16.4,3954.08
6/8/2020 08:00,8,5,1594.771,17,4307.877
6/8/2020 09:00,9,5,1617.429,16,4605.849
6/8/2020 10:00,10,5,1706.129,15.6,5008.335
6/8/2020 11:00,11,5,1763.062,16.6,5270.403
6/8/2020 12:00,12,5,1814.402,16.9,5371.673
6/8/2020 13:00,13,5,1824.485,16.8,5579.952
6/8/2020 14:00,14,5,1792.913,16.4,5642.185
6/8/2020 15:00,15,5,1747.98,16.2,5679.334
6/8/2020 16:00,16,5,1738.886,14.8,5714.834
6/8/2020 17:00,17,5,1769.175,13.9,5855.679
6/8/2020 18:00,18,5,1831.155,13.5,6051.756
6/8/2020 19:00,19,5,1919.912,11.6,6512.823
6/8/2020 20:00,20,5,2044.306,11.6,6874.163
6/8/2020 21:00,21,5,2056.716,10.6,7127.831
6/8/2020 22:00,22,5,2004.861,11.2,7154.315
6/8/2020 23:00,23,5,1921.747,11.6,6692.856
7/8/2020 00:00,0,6,1831.567,11.5,6196.24
7/8/2020 01:00,1,6,1732.461,11.7,5649.22
7/8/2020 02:00,2,6,1632.548,11.7,5186.826
7/8/2020 03:00,3,6,1593.538,11.7,4878.321
7/8/2020 04:00,4,6,1557.936,11.6,4720.508
7/8/2020 05:00,5,6,1554.529,11.2,4670.645
7/8/2020 06:00,6,6,1568.531,11.2,4714.943
7/8/2020 07:00,7,6,1638.229,11,5010.074
7/8/2020 08:00,8,6,1736.921,10.8,5444.41
7/8/2020 09:00,9,6,1796.038,11,5824.545
7/8/2020 10:00,10,6,1887.609,10.9,6342.326
7/8/2020 11:00,11,6,1929.375,11,6768.285
7/8/2020 12:00,12,6,1943.332,10.8,7051.535
7/8/2020 13:00,13,6,1959.197,11.5,7214.698
7/8/2020 14:00,14,6,1936.06,11.5,7343.064
7/8/2020 15:00,15,6,1918.664,11.8,7400.822
7/8/2020 16:00,16,6,1894.446,11.9,7384.904
7/8/2020 17:00,17,6,1880.701,12,7302.163
7/8/2020 18:00,18,6,1917.715,12.1,7292.091
7/8/2020 19:00,19,6,2033.766,12.2,7564.298
7/8/2020 20:00,20,6,2145.409,12.3,7909.732
7/8/2020 21:00,21,6,2149.612,12.5,8026.366
7/8/2020 22:00,22,6,2110.456,12.7,7958.362
7/8/2020 23:00,23,6,2025.08,12.4,7590.419
8/8/2020 00:00,0,7,1937.955,12.4,7002.605
8/8/2020 01:00,1,7,1821.621,12.4,6396.863
8/8/2020 02:00,2,7,1723.843,12.3,5847.736
8/8/2020 03:00,3,7,1653.813,12.5,5438.865
8/8/2020 04:00,4,7,1628.887,12.3,5173.856
8/8/2020 05:00,5,7,1585.757,12,5016.012
8/8/2020 06:00,6,7,1569.169,11.7,4920.151
8/8/2020 07:00,7,7,1612.999,13.1,5001.724
8/8/2020 08:00,8,7,1683.329,13.2,5142.153
8/8/2020 09:00,9,7,1668.231,13.4,5273.822
8/8/2020 10:00,10,7,1717.479,13.9,5613.177
8/8/2020 11:00,11,7,1783.444,14.4,5902.757
8/8/2020 12:00,12,7,1814.366,15.3,5986.029
8/8/2020 13:00,13,7,1759.959,17,5899.145
8/8/2020 14:00,14,7,1679.975,18.2,5614.167
8/8/2020 15:00,15,7,1635.752,18.8,5312.02
8/8/2020 16:00,16,7,1642.539,19.7,5084.721
8/8/2020 17:00,17,7,1643.509,19.2,4977.982
8/8/2020 18:00,18,7,1675.163,18.7,5067.403
8/8/2020 19:00,19,7,1810.204,17.6,5599.241
8/8/2020 20:00,20,7,1909.85,17.2,5961.741
8/8/2020 21:00,21,7,1906.103,16.4,6100
8/8/2020 22:00,22,7,1857.596,15.9,6066.191
8/8/2020 23:00,23,7,1796.003,15.8,5750.969
9/8/2020 00:00,0,1,1718.897,15.4,5461.205
9/8/2020 01:00,1,1,1617.229,15.9,5086.587
9/8/2020 02:00,2,1,1524.662,15.2,4695.712
9/8/2020 03:00,3,1,1461.088,14.2,4379.849
9/8/2020 04:00,4,1,1412.09,14,4168.661
9/8/2020 05:00,5,1,1386.558,14.1,4031.918
9/8/2020 06:00,6,1,1369.956,14.2,3963.038
9/8/2020 07:00,7,1,1356.012,13.8,3963.282
9/8/2020 08:00,8,1,1357.207,13.8,3991.974
9/8/2020 09:00,9,1,1303.35,13.5,4035.077
9/8/2020 10:00,10,1,1358.792,14,4351.253
9/8/2020 11:00,11,1,1431.333,14.8,4706.792
9/8/2020 12:00,12,1,1448.454,15,5000.673
9/8/2020 13:00,13,1,1460.981,15.1,5205.536
9/8/2020 14:00,14,1,1430.862,14.8,5316.187
9/8/2020 15:00,15,1,1421.896,14.7,5277.908
9/8/2020 16:00,16,1,1429.782,14.4,5282.312
9/8/2020 17:00,17,1,1425.427,14.2,5398.76
9/8/2020 18:00,18,1,1499.3,14.1,5588.705
9/8/2020 19:00,19,1,1654.47,13.9,6129.752
9/8/2020 20:00,20,1,1785.573,14.2,6552.003
9/8/2020 21:00,21,1,1822.586,14.4,6789.522
9/8/2020 22:00,22,1,1802.913,14.4,6692.863
9/8/2020 23:00,23,1,1727.677,14.6,6381.438
10/8/2020 00:00,0,2,1641.058,15.1,5860.989
10/8/2020 01:00,1,2,1567.995,15.5,5321.012
10/8/2020 02:00,2,2,1476.401,15.1,4844.326
10/8/2020 03:00,3,2,1456.575,14.5,4534.943
10/8/2020 04:00,4,2,1425.478,14,4359.05
10/8/2020 05:00,5,2,1425.186,13.8,4308.816
10/8/2020 06:00,6,2,1460.078,13.9,4397.391
10/8/2020 07:00,7,2,1513.446,13.6,4724.794
10/8/2020 08:00,8,2,1609.156,13.4,5087.619
10/8/2020 09:00,9,2,1660.747,14.1,5440.62
10/8/2020 10:00,10,2,1726.183,14.7,5840.968
10/8/2020 11:00,11,2,1803.284,15,6059.15
10/8/2020 12:00,12,2,1851.415,15.9,6102.148
10/8/2020 13:00,13,2,1854.09,16.5,6140.934
10/8/2020 14:00,14,2,1842.878,17.5,6074.195
10/8/2020 15:00,15,2,1802.253,17.9,5913.17
10/8/2020 16:00,16,2,1788.753,17.2,5747.004
10/8/2020 17:00,17,2,1790.368,16.3,5669.032
10/8/2020 18:00,18,2,1786.838,15,5804.218
10/8/2020 19:00,19,2,1953.368,14.1,6457.283
10/8/2020 20:00,20,2,2095.968,14,7084.011
10/8/2020 21:00,21,2,2144.318,13.4,7390.124
10/8/2020 22:00,22,2,2088.728,12.6,7375.168
10/8/2020 23:00,23,2,2024.814,11.8,7121.101
11/8/2020 00:00,0,3,1914.264,10.8,6633.474
11/8/2020 01:00,1,3,1801.709,9.8,6099.651
11/8/2020 02:00,2,3,1689.9,8.8,5562.29
11/8/2020 03:00,3,3,1646.076,8.1,5248.952
11/8/2020 04:00,4,3,1616.92,7.7,5089.187
11/8/2020 05:00,5,3,1610.691,6.2,5040.664
11/8/2020 06:00,6,3,1636.92,5.4,5140.962
11/8/2020 07:00,7,3,1711.924,5.2,5491.231
11/8/2020 08:00,8,3,1798.179,4.8,5967.272
11/8/2020 09:00,9,3,1886.106,6,6590.981
11/8/2020 10:00,10,3,1973.323,8.8,7137.354
11/8/2020 11:00,11,3,2014.925,9.4,7368.523
11/8/2020 12:00,12,3,2041.097,11.6,7364.147
11/8/2020 13:00,13,3,1996.871,12.9,7224.876
11/8/2020 14:00,14,3,1966.488,13.7,7166.584
11/8/2020 15:00,15,3,1945.821,14.9,6929.968
11/8/2020 16:00,16,3,1903.079,14.2,6742.95
11/8/2020 17:00,17,3,1905.91,13.7,6644.611
11/8/2020 18:00,18,3,1930.475,12.3,6738.415
11/8/2020 19:00,19,3,2031.888,11.1,7401.106
11/8/2020 20:00,20,3,2166.321,9.3,8142.702
11/8/2020 21:00,21,3,2235.621,7.4,8502.221
11/8/2020 22:00,22,3,2168.636,6.5,8475.888
11/8/2020 23:00,23,3,2098.358,5.9,8140.727
12/8/2020 00:00,0,4,2012.129,5.6,7546.831
12/8/2020 01:00,1,4,1888.506,4.9,6900.872
12/8/2020 02:00,2,4,1776.993,4.4,6217.974
12/8/2020 03:00,3,4,1713.284,4,5864.739
12/8/2020 04:00,4,4,1690.364,3.7,5683.979
12/8/2020 05:00,5,4,1670.563,3.2,5594.464
12/8/2020 06:00,6,4,1680.944,4.2,5642.096
12/8/2020 07:00,7,4,1759.931,4.5,5990.317
12/8/2020 08:00,8,4,1836.523,3.5,6467.839
12/8/2020 09:00,9,4,1914.096,6.3,7000.219
12/8/2020 10:00,10,4,1999.663,11.9,7490.138
12/8/2020 11:00,11,4,2025.38,13.8,7607.816
12/8/2020 12:00,12,4,2041.88,14.3,7453.055
12/8/2020 13:00,13,4,1972.8,15.5,7253.301
12/8/2020 14:00,14,4,1904.101,16.1,7053.103
12/8/2020 15:00,15,4,1867.754,16.3,6807.701
12/8/2020 16:00,16,4,1835.374,16.1,6607.769
12/8/2020 17:00,17,4,1829.418,15.4,6499.615
12/8/2020 18:00,18,4,1827.745,14.6,6599.256
12/8/2020 19:00,19,4,1957.316,13.4,7236.966
12/8/2020 20:00,20,4,2105.053,10.7,8026.768
12/8/2020 21:00,21,4,2141,8.9,8390.396
12/8/2020 22:00,22,4,2120.103,7.4,8393.96
12/8/2020 23:00,23,4,2038.937,6.7,8091.753
13/8/2020 00:00,0,5,1947.853,6.2,7542.245
13/8/2020 01:00,1,5,1830.364,8.1,6782.468
13/8/2020 02:00,2,5,1713.388,8.7,6161.901
13/8/2020 03:00,3,5,1655.687,8.2,5811.846
13/8/2020 04:00,4,5,1626.02,8,5611.346
13/8/2020 05:00,5,5,1608.512,8.1,5510.328
13/8/2020 06:00,6,5,1623.659,7.8,5606.204
13/8/2020 07:00,7,5,1665.704,7.8,5945.379
13/8/2020 08:00,8,5,1761.767,7.4,6347.992
13/8/2020 09:00,9,5,1821.517,9,6831.241
13/8/2020 10:00,10,5,1911.204,11.8,7298.12
13/8/2020 11:00,11,5,1965.049,14.2,7367.516
13/8/2020 12:00,12,5,1965.703,15.8,7189.805
13/8/2020 13:00,13,5,1946.041,17.9,6950.933
13/8/2020 14:00,14,5,1887.451,18.2,6717.079
13/8/2020 15:00,15,5,1830.557,19.2,6439.597
13/8/2020 16:00,16,5,1781.758,19.2,6203.131
13/8/2020 17:00,17,5,1786.736,18.4,6043.986
13/8/2020 18:00,18,5,1811.743,17.2,6100.56
13/8/2020 19:00,19,5,1952.727,15.3,6678.995
13/8/2020 20:00,20,5,2117.96,11.8,7404.049
13/8/2020 21:00,21,5,2151.503,10.3,7854.902
13/8/2020 22:00,22,5,2125.632,11.1,7907.885
13/8/2020 23:00,23,5,2010.35,12.9,7592.827
14/8/2020 00:00,0,6,1930.38,12.3,7100.422
14/8/2020 01:00,1,6,1808.482,12.5,6442.3
14/8/2020 02:00,2,6,1673.669,10.1,5890.677
14/8/2020 03:00,3,6,1640.734,9.3,5538.214
14/8/2020 04:00,4,6,1610.485,8.9,5329.415
14/8/2020 05:00,5,6,1600.357,8.5,5261.974
14/8/2020 06:00,6,6,1622.654,7.7,5326.469
14/8/2020 07:00,7,6,1684.01,8.4,5646.992
14/8/2020 08:00,8,6,1766.365,9.4,6017.436
14/8/2020 09:00,9,6,1826.057,11.9,6436.592
14/8/2020 10:00,10,6,1902.056,15.1,6763.674
14/8/2020 11:00,11,6,1934.413,15.2,6767.729
14/8/2020 12:00,12,6,1911.994,15.6,6582.45
14/8/2020 13:00,13,6,1880.835,17.8,6404.39
14/8/2020 14:00,14,6,1855.857,19.2,6208.305
14/8/2020 15:00,15,6,1806.954,18.7,5950.972
14/8/2020 16:00,16,6,1764.644,19.6,5726.828
14/8/2020 17:00,17,6,1776.483,18,5577.968
14/8/2020 18:00,18,6,1794.822,17.4,5571.788
14/8/2020 19:00,19,6,1919.672,16.4,6083.447
14/8/2020 20:00,20,6,2067.155,15.7,6695.463
14/8/2020 21:00,21,6,2077.837,15.6,6962.626
14/8/2020 22:00,22,6,2042.563,15.1,6946.191
14/8/2020 23:00,23,6,1963.932,14.7,6738.746
15/8/2020 00:00,0,7,1881.548,13.5,6363.319
15/8/2020 01:00,1,7,1785.881,13.1,5816.347
15/8/2020 02:00,2,7,1682.449,12.6,5417.799
15/8/2020 03:00,3,7,1608.107,10.9,5124.514
15/8/2020 04:00,4,7,1584.796,9.2,4940.607
15/8/2020 05:00,5,7,1577.791,8.5,4850.138
15/8/2020 06:00,6,7,1582.887,7.7,4813.705
15/8/2020 07:00,7,7,1612.809,6.7,4900.052
15/8/2020 08:00,8,7,1628.236,5.9,5108.901
15/8/2020 09:00,9,7,1647.771,7.6,5421.591
15/8/2020 10:00,10,7,1731.208,9.9,5851.262
15/8/2020 11:00,11,7,1763.2,12.7,6031.668
15/8/2020 12:00,12,7,1744.499,14.5,5956.938
15/8/2020 13:00,13,7,1708.548,16,5829.036
15/8/2020 14:00,14,7,1649.122,16.7,5774.731
15/8/2020 15:00,15,7,1600.817,16.8,5593.099
15/8/2020 16:00,16,7,1582.996,16.9,5473.24
15/8/2020 17:00,17,7,1603.166,15.3,5525.295
15/8/2020 18:00,18,7,1636.005,14.3,5699.485
15/8/2020 19:00,19,7,1781.91,13.3,6481.072
15/8/2020 20:00,20,7,1946.906,12.2,7206.305
15/8/2020 21:00,21,7,1972.301,11.2,7556.539
15/8/2020 22:00,22,7,1928.417,10.2,7602.673
15/8/2020 23:00,23,7,1853.361,8.8,7404.127
16/8/2020 00:00,0,1,1767.05,7.9,7047.291
16/8/2020 01:00,1,1,1676.919,7,6554.719
16/8/2020 02:00,2,1,1577.408,6.1,6101.636
16/8/2020 03:00,3,1,1507.27,6,5645.678
16/8/2020 04:00,4,1,1459.808,5.6,5330.983
16/8/2020 05:00,5,1,1431.475,5.2,5175.55
16/8/2020 06:00,6,1,1418.479,5.2,5091.955
16/8/2020 07:00,7,1,1416.481,5.6,5110.713
16/8/2020 08:00,8,1,1387.042,5.5,5123.758
16/8/2020 09:00,9,1,1364.375,7.9,5303.381
16/8/2020 10:00,10,1,1431.835,10.7,5732.816
16/8/2020 11:00,11,1,1486.249,12.3,6014.715
16/8/2020 12:00,12,1,1497.786,14.3,5969.796
16/8/2020 13:00,13,1,1465.796,16.8,5745.245
16/8/2020 14:00,14,1,1437.123,17.9,5541.301
16/8/2020 15:00,15,1,1406.27,19,5281.933
16/8/2020 16:00,16,1,1398.706,19.3,5100.372
16/8/2020 17:00,17,1,1402.691,19,5031.628
16/8/2020 18:00,18,1,1442.808,18.2,5133.694
16/8/2020 19:00,19,1,1600.917,17.1,5799.848
16/8/2020 20:00,20,1,1769.277,16.2,6510.383
16/8/2020 21:00,21,1,1812.498,15.4,6825.811
16/8/2020 22:00,22,1,1801.318,15,6901.289
16/8/2020 23:00,23,1,1749.512,14.2,6712.487
17/8/2020 00:00,0,1,1659.012,13.2,6342.61
17/8/2020 01:00,1,1,1569.508,11.2,5913.333
17/8/2020 02:00,2,1,1486.004,9.2,5427.093
17/8/2020 03:00,3,1,1429.611,7.8,5050.126
17/8/2020 04:00,4,1,1391.126,6.9,4836.267
17/8/2020 05:00,5,1,1378.65,6.6,4723.753
17/8/2020 06:00,6,1,1386.35,6.6,4702.539
17/8/2020 07:00,7,1,1417.221,5.8,4812.4
17/8/2020 08:00,8,1,1442.296,5.2,4885.078
17/8/2020 09:00,9,1,1483.034,11,5126.017
17/8/2020 10:00,10,1,1582.087,13.5,5494.44
17/8/2020 11:00,11,1,1625.573,14.4,5612.809
17/8/2020 12:00,12,1,1632.778,14.6,5578.374
17/8/2020 13:00,13,1,1626.136,15.9,5503.561
17/8/2020 14:00,14,1,1596.658,17.3,5387.642
17/8/2020 15:00,15,1,1564.105,17.9,5164.061
17/8/2020 16:00,16,1,1550.026,18.1,4973.982
17/8/2020 17:00,17,1,1559.963,17.5,4928.761
17/8/2020 18:00,18,1,1588.24,16.4,5054.001
17/8/2020 19:00,19,1,1718.88,15,5752.718
17/8/2020 20:00,20,1,1901.652,13.8,6582.796
17/8/2020 21:00,21,1,1940.235,15.3,6973.388
17/8/2020 22:00,22,1,1917.274,14.8,7003.974
17/8/2020 23:00,23,1,1848.531,14.3,6732.06
18/8/2020 00:00,0,3,1759.452,14.3,6333.957
18/8/2020 01:00,1,3,1657.394,12.8,5754.603
18/8/2020 02:00,2,3,1569.014,13.4,5228.746
18/8/2020 03:00,3,3,1512.083,12.6,4936.105
18/8/2020 04:00,4,3,1490.92,12.3,4756.039
18/8/2020 05:00,5,3,1492.462,11.8,4712.68
18/8/2020 06:00,6,3,1532.098,11.5,4817.776
18/8/2020 07:00,7,3,1610.867,10.9,5178.348
18/8/2020 08:00,8,3,1674.877,10.8,5569.593
18/8/2020 09:00,9,3,1757.321,12.2,6049.927
18/8/2020 10:00,10,3,1847.301,15.6,6424.729
18/8/2020 11:00,11,3,1884.788,17.7,6459.925
18/8/2020 12:00,12,3,1886.259,20.2,6327.159
18/8/2020 13:00,13,3,1869.629,20.4,6202.455
18/8/2020 14:00,14,3,1849.181,20.8,6064.083
18/8/2020 15:00,15,3,1823.549,21,5860.215
18/8/2020 16:00,16,3,1811.179,21.2,5650.29
18/8/2020 17:00,17,3,1828.093,19.6,5554.614
18/8/2020 18:00,18,3,1830.93,17.6,5635.98
18/8/2020 19:00,19,3,1958.294,16.2,6184.499
18/8/2020 20:00,20,3,2093.076,14.9,7000.138
18/8/2020 21:00,21,3,2125.623,13.3,7381.264
18/8/2020 22:00,22,3,2081.982,13.5,7376.019
18/8/2020 23:00,23,3,1970.017,13.5,7072.325
19/8/2020 00:00,0,4,1861.433,12.7,6689.321
19/8/2020 01:00,1,4,1742.104,11.9,6019.001
19/8/2020 02:00,2,4,1651.898,11.5,5527.253
19/8/2020 03:00,3,4,1604.882,9.3,5226.044
19/8/2020 04:00,4,4,1578.011,8.7,5053.701
19/8/2020 05:00,5,4,1564.185,7.7,5016.355
19/8/2020 06:00,6,4,1589.266,7,5107.779
19/8/2020 07:00,7,4,1685.899,6.2,5480.962
19/8/2020 08:00,8,4,1767.299,5.7,5926.54
19/8/2020 09:00,9,4,1844.951,6.2,6511.122
19/8/2020 10:00,10,4,1944.712,7.4,7127.198
19/8/2020 11:00,11,4,1988.629,8.7,7424.375
19/8/2020 12:00,12,4,2026.932,9.7,7490.691
19/8/2020 13:00,13,4,2022.008,10.5,7353.814
19/8/2020 14:00,14,4,2007.655,9.9,7696.16
19/8/2020 15:00,15,4,1998.686,10.4,7882.111
19/8/2020 16:00,16,4,1969.705,10,7719.645
19/8/2020 17:00,17,4,1981.154,10.1,7647.783
19/8/2020 18:00,18,4,1986.916,10.3,7594.634
19/8/2020 19:00,19,4,2065.441,8.2,8039.381
19/8/2020 20:00,20,4,2202.556,7.8,8731.926
19/8/2020 21:00,21,4,2244.14,7.1,9034.155
19/8/2020 22:00,22,4,2180.225,7,8961.287
19/8/2020 23:00,23,4,2075.04,6.2,8618.75
20/8/2020 00:00,0,5,1958.219,5.2,8023.511
20/8/2020 01:00,1,5,1825.606,4.4,7149.755
20/8/2020 02:00,2,5,1722.052,4,6541.287
20/8/2020 03:00,3,5,1649.556,3.9,6145.29
20/8/2020 04:00,4,5,1610.393,2.7,5937.019
20/8/2020 05:00,5,5,1614.468,2.1,5863.794
20/8/2020 06:00,6,5,1623.166,2,5931.149
20/8/2020 07:00,7,5,1701.088,2.5,6293.422
20/8/2020 08:00,8,5,1776.844,2.2,6763.494
20/8/2020 09:00,9,5,1862.575,4.8,7383.647
20/8/2020 10:00,10,5,1955.586,7.6,7940.242
20/8/2020 11:00,11,5,2010.779,9.8,8142.045
20/8/2020 12:00,12,5,2009.558,11.2,8069.509
20/8/2020 13:00,13,5,1978.115,12,7959.157
20/8/2020 14:00,14,5,1933.028,12.6,7856.802
20/8/2020 15:00,15,5,1898.42,13.6,7707.892
20/8/2020 16:00,16,5,1891.819,13.6,7513.985
20/8/2020 17:00,17,5,1881.409,12.8,7332.381
20/8/2020 18:00,18,5,1900.808,11.9,7437.741
20/8/2020 19:00,19,5,1988.394,10.8,7890.534
20/8/2020 20:00,20,5,2161.408,9.1,8686.515
20/8/2020 21:00,21,5,2197.151,8.3,9027.572
20/8/2020 22:00,22,5,2152.605,8.1,8970.491
20/8/2020 23:00,23,5,2055.442,7.7,8615.982
21/8/2020 00:00,0,6,1938.634,7.7,8049.088
21/8/2020 01:00,1,6,1815.333,7.2,7170.302
21/8/2020 02:00,2,6,1712.376,6.8,6544.656
21/8/2020 03:00,3,6,1645.878,6.5,6137.337
21/8/2020 04:00,4,6,1606.487,6.2,5910.605
21/8/2020 05:00,5,6,1611.427,5.9,5831.223
21/8/2020 06:00,6,6,1617.194,5.8,5896.662
21/8/2020 07:00,7,6,1691.596,5.7,6264.959
21/8/2020 08:00,8,6,1755.366,5.3,6632.852
21/8/2020 09:00,9,6,1828.348,8.1,7212.89
21/8/2020 10:00,10,6,1912.171,11.7,7684.805
21/8/2020 11:00,11,6,1956.147,13.4,7819.483
21/8/2020 12:00,12,6,1941.552,15,7694.645
21/8/2020 13:00,13,6,1887.708,16.5,7475.386
21/8/2020 14:00,14,6,1818.32,17.4,7181.251
21/8/2020 15:00,15,6,1774.696,17.9,6859.998
21/8/2020 16:00,16,6,1734.796,18.2,6557.216
21/8/2020 17:00,17,6,1720.911,17.3,6355.313
21/8/2020 18:00,18,6,1742.61,16,6351.215
21/8/2020 19:00,19,6,1867.384,14.2,6818.887
21/8/2020 20:00,20,6,2054.679,12.2,7644.815
21/8/2020 21:00,21,6,2077.194,10.6,8023.736
21/8/2020 22:00,22,6,2007.781,10.2,8063.057
21/8/2020 23:00,23,6,1964.462,11.2,7842.778
22/8/2020 00:00,0,7,1884.189,11.7,7446.886
22/8/2020 01:00,1,7,1769,11.2,6774.16
22/8/2020 02:00,2,7,1679.356,10.6,6233.624
22/8/2020 03:00,3,7,1606.212,10.2,5798.517
22/8/2020 04:00,4,7,1558.909,9.3,5538.011
22/8/2020 05:00,5,7,1553.513,8.5,5401.05
22/8/2020 06:00,6,7,1551.534,8.6,5359.027
22/8/2020 07:00,7,7,1578.487,8,5472.418
22/8/2020 08:00,8,7,1579.199,8.5,5576.09
22/8/2020 09:00,9,7,1617.211,9.9,5876.086
22/8/2020 10:00,10,7,1692.543,12,6226.784
22/8/2020 11:00,11,7,1724.609,14.3,6293.047
22/8/2020 12:00,12,7,1698.173,16,6090.051
22/8/2020 13:00,13,7,1629.148,16.3,5849.064
22/8/2020 14:00,14,7,1564.016,16.5,5639.445
22/8/2020 15:00,15,7,1511.826,17.4,5411.508
22/8/2020 16:00,16,7,1501.09,17.3,5279.083
22/8/2020 17:00,17,7,1509.216,16.6,5236.608
22/8/2020 18:00,18,7,1547.76,16,5422.48
22/8/2020 19:00,19,7,1681.424,15.1,6067.883
22/8/2020 20:00,20,7,1857.211,14.6,6833.016
22/8/2020 21:00,21,7,1900.268,13.8,7211.693
22/8/2020 22:00,22,7,1864.632,12.6,7237.604
22/8/2020 23:00,23,7,1794.073,12.7,7019.52
23/8/2020 00:00,0,1,1719.782,13.2,6685.971
23/8/2020 01:00,1,1,1629.545,12.6,6191.365
23/8/2020 02:00,2,1,1529.349,12.8,5698.475
23/8/2020 03:00,3,1,1462.09,12.5,5375.203
23/8/2020 04:00,4,1,1419.259,12.2,5075.385
23/8/2020 05:00,5,1,1395.282,11.9,4910.267
23/8/2020 06:00,6,1,1375.659,11.4,4828.267
23/8/2020 07:00,7,1,1371.116,11.4,4833.584
23/8/2020 08:00,8,1,1316.61,11,4766.018
23/8/2020 09:00,9,1,1310.633,12.1,4910.953
23/8/2020 10:00,10,1,1360.721,13.8,5181.446
23/8/2020 11:00,11,1,1408.278,14.5,5296.796
23/8/2020 12:00,12,1,1411.467,15.8,5224.067
23/8/2020 13:00,13,1,1389.029,18,5116.321
23/8/2020 14:00,14,1,1357.611,18.4,4967.195
23/8/2020 15:00,15,1,1318.343,19.1,4725.704
23/8/2020 16:00,16,1,1299.535,19.6,4583.236
23/8/2020 17:00,17,1,1312.406,19.4,4537.536
23/8/2020 18:00,18,1,1357.507,17.8,4631.412
23/8/2020 19:00,19,1,1515.073,16.6,5274.837
23/8/2020 20:00,20,1,1715.292,17.5,6065.973
23/8/2020 21:00,21,1,1763.656,17.5,6366.021
23/8/2020 22:00,22,1,1755.392,17.1,6400.772
23/8/2020 23:00,23,1,1703.101,16.4,6177.88
24/8/2020 00:00,0,2,1620.59,15.8,5748.96
24/8/2020 01:00,1,2,1523.686,15.4,5267.698
24/8/2020 02:00,2,2,1457.966,15.3,4822.492
24/8/2020 03:00,3,2,1418.514,14.9,4518.951
24/8/2020 04:00,4,2,1395.508,14.2,4374.368
24/8/2020 05:00,5,2,1400.955,14,4338.548
24/8/2020 06:00,6,2,1439.395,13.5,4415.093
24/8/2020 07:00,7,2,1507.095,13.5,4799.893
24/8/2020 08:00,8,2,1568.383,13.7,5107.041
24/8/2020 09:00,9,2,1649.052,15.1,5529.686
24/8/2020 10:00,10,2,1718.04,16,5859.812
24/8/2020 11:00,11,2,1752.765,17.3,5929.797
24/8/2020 12:00,12,2,1753.531,18.9,5889.269
24/8/2020 13:00,13,2,1738.842,20.2,5845.671
24/8/2020 14:00,14,2,1709.078,22.2,5764.476
24/8/2020 15:00,15,2,1683.815,22.6,5564.046
24/8/2020 16:00,16,2,1662.81,23.7,5354.695
24/8/2020 17:00,17,2,1658.681,23.2,5221.693
24/8/2020 18:00,18,2,1679.887,22.4,5183.713
24/8/2020 19:00,19,2,1772.378,21.6,5488.656
24/8/2020 20:00,20,2,1910.787,21.2,6047.899
24/8/2020 21:00,21,2,1925.226,21.4,6215.841
24/8/2020 22:00,22,2,1867.592,20.8,6039.361
24/8/2020 23:00,23,2,1782.76,19.4,5647.258
25/8/2020 00:00,0,3,1691.94,18.8,5235.607
25/8/2020 01:00,1,3,1582.649,17.8,4758.186
25/8/2020 02:00,2,3,1505.116,17.4,4328.017
25/8/2020 03:00,3,3,1472.74,17.4,4104.898
25/8/2020 04:00,4,3,1450.664,16.4,3986.048
25/8/2020 05:00,5,3,1460.327,17,3953.85
25/8/2020 06:00,6,3,1491.315,17.3,3987.799
25/8/2020 07:00,7,3,1539.892,17.5,4264.665
25/8/2020 08:00,8,3,1623.139,17.6,4633.093
25/8/2020 09:00,9,3,1677.022,16.4,4949.793
25/8/2020 10:00,10,3,1734.864,17.8,5343.405
25/8/2020 11:00,11,3,1782.948,20.2,5535.075
25/8/2020 12:00,12,3,1804.278,20.4,5632.831
25/8/2020 13:00,13,3,1792.112,19.7,5794.308
25/8/2020 14:00,14,3,1788.261,20.6,5811.593
25/8/2020 15:00,15,3,1778.949,18.9,5684.796
25/8/2020 16:00,16,3,1738.073,18.2,5685.319
25/8/2020 17:00,17,3,1753.207,18.5,5585.237
25/8/2020 18:00,18,3,1791.437,18,5592.804
25/8/2020 19:00,19,3,1853.404,18,5905.378
25/8/2020 20:00,20,3,1976.928,18.7,6310.142
25/8/2020 21:00,21,3,1987.679,18.1,6467.065
25/8/2020 22:00,22,3,1950.638,18.2,6283.454
25/8/2020 23:00,23,3,1852.432,17.9,5902.151
26/8/2020 00:00,0,4,1758.227,17,5481.646
26/8/2020 01:00,1,4,1642.949,16.5,4946.204
26/8/2020 02:00,2,4,1544.502,16.4,4539.191
26/8/2020 03:00,3,4,1484.227,16.3,4260.094
