Fecha,Hora,Tipo Dia,Clima BSAS,Energia GBA,Clima GBA,Año,Mes
2021-05-10 13:00:00,13,2,17.4,6364.348261658755,17.4,2021,5
2021-05-10 14:00:00,14,2,18.7,6264.592132838405,18.7,2021,5
2021-05-10 15:00:00,15,2,18.8,6126.513290139901,18.8,2021,5
2021-05-10 16:00:00,16,2,18.5,5964.686384477914,18.5,2021,5
2021-05-10 17:00:00,17,2,17.1,5880.015039418951,17.1,2021,5
2021-05-10 18:00:00,18,2,16.2,6004.74302177899,16.2,2021,5
2021-05-10 19:00:00,19,2,14.0,6731.893393041277,14.0,2021,5
2021-05-10 20:00:00,20,2,12.9,7177.378802534832,12.9,2021,5
2021-05-10 21:00:00,21,2,12.0,7509.851187208834,12.0,2021,5
2021-05-10 22:00:00,22,2,12.2,7402.179537305129,12.2,2021,5
2021-05-10 23:00:00,23,2,12.0,7025.5124312285925,12.0,2021,5
2021-05-11 00:00:00,0,3,11.0,6519.745038979713,11.0,2021,5
2021-05-11 01:00:00,1,3,10.1,5852.843582313923,10.1,2021,5
2021-05-11 02:00:00,2,3,9.0,5354.338636889215,9.0,2021,5
2021-05-11 03:00:00,3,3,7.7,5031.582993563163,7.7,2021,5
2021-05-11 04:00:00,4,3,6.6,4904.365322305337,6.6,2021,5
2021-05-11 05:00:00,5,3,6.3,4890.418177255104,6.3,2021,5
2021-05-11 06:00:00,6,3,6.1,4973.868394946192,6.1,2021,5
2021-05-11 07:00:00,7,3,5.6,5429.373115806161,5.6,2021,5
2021-05-11 08:00:00,8,3,5.6,6019.092797251294,5.6,2021,5
2021-05-11 09:00:00,9,3,9.0,6564.934868478807,9.0,2021,5
2021-05-11 10:00:00,10,3,12.0,6996.681498421137,12.0,2021,5
2021-05-11 11:00:00,11,3,14.3,7085.025643463828,14.3,2021,5
2021-05-11 12:00:00,12,3,15.5,6970.654054693027,15.5,2021,5
2021-05-11 13:00:00,13,3,16.8,6828.882926608362,16.8,2021,5
2021-05-11 14:00:00,14,3,17.7,6682.682038409812,17.7,2021,5
2021-05-11 15:00:00,15,3,18.1,6482.1882754148655,18.1,2021,5
2021-05-11 16:00:00,16,3,17.8,6302.156508452634,17.8,2021,5
2021-05-11 17:00:00,17,3,16.3,6209.563106769661,16.3,2021,5
2021-05-11 18:00:00,18,3,14.7,6323.743952357937,14.7,2021,5
2021-05-11 19:00:00,19,3,12.7,7055.260777031062,12.7,2021,5
2021-05-11 20:00:00,20,3,11.0,7545.383192999405,11.0,2021,5
2021-05-11 21:00:00,21,3,10.2,7894.670173361149,10.2,2021,5
2021-05-11 22:00:00,22,3,9.5,7796.539456968633,9.5,2021,5
2021-05-11 23:00:00,23,3,8.8,7437.570614359622,8.8,2021,5
2021-05-12 00:00:00,0,4,8.3,6803.8621527697005,8.3,2021,5
2021-05-12 01:00:00,1,4,8.0,6141.980909579855,8.0,2021,5
2021-05-12 02:00:00,2,4,7.7,5567.689333923535,7.7,2021,5
2021-05-12 03:00:00,3,4,7.0,5234.774849579172,7.0,2021,5
2021-05-12 04:00:00,4,4,6.4,5112.978059539189,6.4,2021,5
2021-05-12 05:00:00,5,4,6.0,5086.212749003126,6.0,2021,5
2021-05-12 06:00:00,6,4,5.8,5162.4597833312555,5.8,2021,5
2021-05-12 07:00:00,7,4,5.5,5631.712555332558,5.5,2021,5
2021-05-12 08:00:00,8,4,5.7,6190.657991006734,5.7,2021,5
2021-05-12 09:00:00,9,4,10.0,6706.910592128614,10.0,2021,5
2021-05-12 10:00:00,10,4,13.2,7055.260777031062,13.2,2021,5
2021-05-12 11:00:00,11,4,15.8,7117.630798314651,15.8,2021,5
2021-05-12 12:00:00,12,4,18.2,6941.810983841545,18.2,2021,5
2021-05-12 13:00:00,13,4,19.0,6756.381690609142,19.0,2021,5
2021-05-12 14:00:00,14,4,19.2,6587.301761203329,19.2,2021,5
2021-05-12 15:00:00,15,4,19.9,6383.653134497368,19.9,2021,5
2021-05-12 16:00:00,16,4,19.9,6173.776021574732,19.9,2021,5
2021-05-12 17:00:00,17,4,18.5,6050.214463824467,18.5,2021,5
2021-05-12 18:00:00,18,4,17.4,6190.657991006734,17.4,2021,5
2021-05-12 19:00:00,19,4,15.6,6911.7638374469625,15.6,2021,5
2021-05-12 20:00:00,20,4,15.3,7437.570614359622,15.3,2021,5
2021-05-12 21:00:00,21,4,14.6,7751.935615375359,14.6,2021,5
2021-05-12 22:00:00,22,4,13.8,7708.9115640177015,13.8,2021,5
2021-05-12 23:00:00,23,4,13.6,7338.780438181129,13.6,2021,5
2021-05-13 00:00:00,0,5,12.4,6731.893393041277,12.4,2021,5
2021-05-13 01:00:00,1,5,12.0,6079.157845618046,12.0,2021,5
2021-05-13 02:00:00,2,5,11.8,5533.643446087568,11.8,2021,5
2021-05-13 03:00:00,3,5,11.0,5213.556582692573,11.0,2021,5
2021-05-13 04:00:00,4,5,10.4,5086.212749003126,10.4,2021,5
2021-05-13 05:00:00,5,5,9.8,5058.463571987179,9.8,2021,5
2021-05-13 06:00:00,6,5,9.5,5138.743182315395,9.5,2021,5
2021-05-13 07:00:00,7,5,9.2,5609.739868193726,9.2,2021,5
2021-05-13 08:00:00,8,5,8.8,6157.693068366888,8.8,2021,5
2021-05-13 09:00:00,9,5,11.2,6610.016478680517,11.2,2021,5
2021-05-13 10:00:00,10,5,14.7,6941.810983841545,14.7,2021,5
2021-05-13 11:00:00,11,5,16.4,6941.810983841545,16.4,2021,5
2021-05-13 12:00:00,12,5,18.6,6731.893393041277,18.6,2021,5
2021-05-13 13:00:00,13,5,19.6,6500.468920908107,19.6,2021,5
2021-05-13 14:00:00,14,5,20.4,6364.348261658755,20.4,2021,5
2021-05-13 15:00:00,15,5,20.6,6157.693068366888,20.6,2021,5
2021-05-13 16:00:00,16,5,20.1,5978.765779986817,20.1,2021,5
2021-05-13 17:00:00,17,5,19.1,5907.9518824407505,19.1,2021,5
2021-05-13 18:00:00,18,5,16.7,6050.214463824467,16.7,2021,5
2021-05-13 19:00:00,19,5,14.2,6756.381690609142,14.2,2021,5
2021-05-13 20:00:00,20,5,12.8,7209.079896863945,12.8,2021,5
2021-05-13 21:00:00,21,5,11.7,7509.851187208834,11.7,2021,5
2021-05-13 22:00:00,22,5,10.9,7472.289284198508,10.9,2021,5
2021-05-13 23:00:00,23,5,10.1,7117.630798314651,10.1,2021,5
2021-05-14 00:00:00,0,6,9.9,6543.422500887485,9.9,2021,5
2021-05-14 01:00:00,1,6,8.9,5949.92735348211,8.9,2021,5
2021-05-14 02:00:00,2,6,8.7,5396.555822476169,8.7,2021,5
2021-05-14 03:00:00,3,6,11.1,5125.11874396366,11.1,2021,5
2021-05-14 04:00:00,4,6,10.9,5000.552959025893,10.9,2021,5
2021-05-14 05:00:00,5,6,10.5,4956.710397099492,10.5,2021,5
2021-05-14 06:00:00,6,6,10.5,5072.2445578755005,10.5,2021,5
2021-05-14 07:00:00,7,6,10.3,5458.707638907711,10.3,2021,5
2021-05-14 08:00:00,8,6,9.3,6019.092797251294,9.3,2021,5
2021-05-14 09:00:00,9,6,12.4,6462.2207645753215,12.4,2021,5
2021-05-14 10:00:00,10,6,15.4,6756.381690609142,15.4,2021,5
2021-05-14 11:00:00,11,6,17.7,6706.910592128614,17.7,2021,5
2021-05-14 12:00:00,12,6,18.9,6500.468920908107,18.9,2021,5
2021-05-14 13:00:00,13,6,20.9,6323.743952357937,20.9,2021,5
2021-05-14 14:00:00,14,6,20.3,6141.980909579855,20.3,2021,5
2021-05-14 15:00:00,15,6,19.3,5978.765779986817,19.3,2021,5
2021-05-14 16:00:00,16,6,18.4,5791.863007501694,18.4,2021,5
2021-05-14 17:00:00,17,6,17.2,5665.661625212094,17.2,2021,5
2021-05-14 18:00:00,18,6,15.6,5827.824129126751,15.6,2021,5
2021-05-14 19:00:00,19,6,13.0,6519.745038979713,13.0,2021,5
2021-05-14 20:00:00,20,6,11.1,6970.654054693027,11.1,2021,5
2021-05-14 21:00:00,21,6,10.3,7307.137590239537,10.3,2021,5
2021-05-14 22:00:00,22,6,10.1,7307.137590239537,10.1,2021,5
2021-05-14 23:00:00,23,6,9.8,6996.681498421137,9.8,2021,5
2021-05-15 00:00:00,0,7,9.7,6543.422500887485,9.7,2021,5
2021-05-15 01:00:00,1,7,9.4,6004.74302177899,9.4,2021,5
2021-05-15 02:00:00,2,7,8.8,5522.810994419117,8.8,2021,5
2021-05-15 03:00:00,3,7,8.4,5186.856394496582,8.4,2021,5
2021-05-15 04:00:00,4,7,8.5,4987.256835759831,8.5,2021,5
2021-05-15 05:00:00,5,7,8.3,4904.365322305337,8.3,2021,5
2021-05-15 06:00:00,6,7,7.6,4857.525180370102,7.6,2021,5
2021-05-15 07:00:00,7,7,6.9,5058.463571987179,6.9,2021,5
2021-05-15 08:00:00,8,7,6.5,5278.2022416998225,6.5,2021,5
2021-05-15 09:00:00,9,7,8.2,5555.34091986827,8.2,2021,5
2021-05-15 10:00:00,10,7,15.3,5907.9518824407505,15.3,2021,5
2021-05-15 11:00:00,11,7,16.9,5935.114702465357,16.9,2021,5
2021-05-15 12:00:00,12,7,18.5,5733.579091731125,18.5,2021,5
2021-05-15 13:00:00,13,7,18.4,5567.689333923535,18.4,2021,5
2021-05-15 14:00:00,14,7,18.1,5448.558265086444,18.1,2021,5
2021-05-15 15:00:00,15,7,19.9,5222.873993599569,19.9,2021,5
2021-05-15 16:00:00,16,7,19.7,5058.463571987179,19.7,2021,5
2021-05-15 17:00:00,17,7,18.3,5015.875763917292,18.3,2021,5
2021-05-15 18:00:00,18,7,17.2,5301.709237422704,17.2,2021,5
2021-05-15 19:00:00,19,7,13.0,6094.325953575426,13.0,2021,5
2021-05-15 20:00:00,20,7,11.7,6587.301761203329,11.7,2021,5
2021-05-15 21:00:00,21,7,11.0,6911.7638374469625,11.0,2021,5
2021-05-15 22:00:00,22,7,10.4,6911.7638374469625,10.4,2021,5
2021-05-15 23:00:00,23,7,9.9,6682.682038409812,9.9,2021,5
2021-05-16 00:00:00,0,1,9.7,6302.156508452634,9.7,2021,5
2021-05-16 01:00:00,1,1,9.3,5779.5743261187545,9.3,2021,5
2021-05-16 02:00:00,2,1,8.8,5334.19289131046,8.8,2021,5
2021-05-16 03:00:00,3,1,9.7,5000.552959025893,9.7,2021,5
2021-05-16 04:00:00,4,1,9.2,4796.172438064182,9.2,2021,5
2021-05-16 05:00:00,5,1,9.0,4689.72377582023,9.0,2021,5
2021-05-16 06:00:00,6,1,9.1,4620.416307260868,9.1,2021,5
2021-05-16 07:00:00,7,1,9.3,4672.586031489966,9.3,2021,5
2021-05-16 08:00:00,8,1,8.7,4707.281624360197,8.7,2021,5
2021-05-16 09:00:00,9,1,10.0,4857.525180370102,10.0,2021,5
2021-05-16 10:00:00,10,1,15.8,5234.774849579172,15.8,2021,5
2021-05-16 11:00:00,11,1,17.6,5408.739628679414,17.6,2021,5
2021-05-16 12:00:00,12,1,16.9,5386.057990921933,16.9,2021,5
2021-05-16 13:00:00,13,1,19.2,5312.666098390695,19.2,2021,5
2021-05-16 14:00:00,14,1,18.8,5222.873993599569,18.8,2021,5
2021-05-16 15:00:00,15,1,19.1,5138.743182315395,19.1,2021,5
2021-05-16 16:00:00,16,1,17.8,5072.2445578755005,17.8,2021,5
2021-05-16 17:00:00,17,1,17.1,5138.743182315395,17.1,2021,5
2021-05-16 18:00:00,18,1,16.4,5334.19289131046,16.4,2021,5
2021-05-16 19:00:00,19,1,13.5,6019.092797251294,13.5,2021,5
2021-05-16 20:00:00,20,1,12.7,6500.468920908107,12.7,2021,5
2021-05-16 21:00:00,21,1,12.6,6941.810983841545,12.6,2021,5
2021-05-16 22:00:00,22,1,11.2,6941.810983841545,11.2,2021,5
2021-05-16 23:00:00,23,1,10.3,6682.682038409812,10.3,2021,5
2021-05-17 00:00:00,0,2,9.7,6209.563106769661,9.7,2021,5
2021-05-17 01:00:00,1,2,9.5,5631.712555332558,9.5,2021,5
2021-05-17 02:00:00,2,2,9.0,5138.743182315395,9.0,2021,5
2021-05-17 03:00:00,3,2,8.8,4918.028251223959,8.8,2021,5
2021-05-17 04:00:00,4,2,9.1,4759.379378538124,9.1,2021,5
2021-05-17 05:00:00,5,2,8.9,4689.72377582023,8.9,2021,5
2021-05-17 06:00:00,6,2,8.0,4873.576949225717,8.0,2021,5
2021-05-17 07:00:00,7,2,8.4,5408.739628679414,8.4,2021,5
2021-05-17 08:00:00,8,2,8.7,5964.686384477914,8.7,2021,5
2021-05-17 09:00:00,9,2,10.5,6462.2207645753215,10.5,2021,5
2021-05-17 10:00:00,10,2,12.2,6911.7638374469625,12.2,2021,5
2021-05-17 11:00:00,11,2,15.0,6970.654054693027,15.0,2021,5
2021-05-17 12:00:00,12,2,16.5,6828.882926608362,16.5,2021,5
2021-05-17 13:00:00,13,2,17.5,6659.090564324953,17.5,2021,5
2021-05-17 14:00:00,14,2,17.9,6500.468920908107,17.9,2021,5
2021-05-17 15:00:00,15,2,18.8,6323.743952357937,18.8,2021,5
2021-05-17 16:00:00,16,2,18.6,6157.693068366888,18.6,2021,5
2021-05-17 17:00:00,17,2,17.3,6079.157845618046,17.3,2021,5
2021-05-17 18:00:00,18,2,15.3,6282.708570764171,15.3,2021,5
2021-05-17 19:00:00,19,2,13.3,7055.260777031062,13.3,2021,5
2021-05-17 20:00:00,20,2,11.9,7509.851187208834,11.9,2021,5
2021-05-17 21:00:00,21,2,10.8,7894.670173361149,10.8,2021,5
2021-05-17 22:00:00,22,2,9.9,7796.539456968633,9.9,2021,5
2021-05-17 23:00:00,23,2,9.2,7437.570614359622,9.2,2021,5
2021-05-18 00:00:00,0,3,9.2,6856.51317353626,9.2,2021,5
2021-05-18 01:00:00,1,3,8.9,6094.325953575426,8.9,2021,5
2021-05-18 02:00:00,2,3,8.6,5533.643446087568,8.6,2021,5
2021-05-18 03:00:00,3,3,8.2,5301.709237422704,8.2,2021,5
2021-05-18 04:00:00,4,3,7.8,5162.4597833312555,7.8,2021,5
2021-05-18 05:00:00,5,3,7.8,5125.11874396366,7.8,2021,5
2021-05-18 06:00:00,6,3,7.8,5234.774849579172,7.8,2021,5
2021-05-18 07:00:00,7,3,7.2,5655.878524671981,7.2,2021,5
2021-05-18 08:00:00,8,3,6.8,6227.291918271569,6.8,2021,5
2021-05-18 09:00:00,9,3,8.9,6706.910592128614,8.9,2021,5
2021-05-18 10:00:00,10,3,14.9,6996.681498421137,14.9,2021,5
2021-05-18 11:00:00,11,3,16.3,7025.5124312285925,16.3,2021,5
2021-05-18 12:00:00,12,3,17.0,6856.51317353626,17.0,2021,5
2021-05-18 13:00:00,13,3,17.1,6731.893393041277,17.1,2021,5
2021-05-18 14:00:00,14,3,17.2,6543.422500887485,17.2,2021,5
2021-05-18 15:00:00,15,3,17.0,6344.276511847348,17.0,2021,5
2021-05-18 16:00:00,16,3,16.6,6209.563106769661,16.6,2021,5
2021-05-18 17:00:00,17,3,15.4,6173.776021574732,15.4,2021,5
2021-05-18 18:00:00,18,3,14.4,6404.5035398609,14.4,2021,5
2021-05-18 19:00:00,19,3,13.4,7307.137590239537,13.4,2021,5
2021-05-18 20:00:00,20,3,11.7,7708.9115640177015,11.7,2021,5
2021-05-18 21:00:00,21,3,11.4,8006.640070210012,11.4,2021,5
2021-05-18 22:00:00,22,3,11.3,7894.670173361149,11.3,2021,5
2021-05-18 23:00:00,23,3,11.0,7472.289284198508,11.0,2021,5
2021-05-19 00:00:00,0,4,10.2,6856.51317353626,10.2,2021,5
2021-05-19 01:00:00,1,4,12.2,6141.980909579855,12.2,2021,5
2021-05-19 02:00:00,2,4,12.0,5631.712555332558,12.0,2021,5
2021-05-19 03:00:00,3,4,10.7,5334.19289131046,10.7,2021,5
2021-05-19 04:00:00,4,4,9.2,5150.043242628889,9.2,2021,5
2021-05-19 05:00:00,5,4,9.4,5112.978059539189,9.4,2021,5
2021-05-19 06:00:00,6,4,9.7,5150.043242628889,9.7,2021,5
2021-05-19 07:00:00,7,4,10.4,5665.661625212094,10.4,2021,5
2021-05-19 08:00:00,8,4,10.9,6209.563106769661,10.9,2021,5
2021-05-19 09:00:00,9,4,12.8,6610.016478680517,12.8,2021,5
2021-05-19 10:00:00,10,4,14.6,6970.654054693027,14.6,2021,5
2021-05-19 11:00:00,11,4,14.8,6970.654054693027,14.8,2021,5
2021-05-19 12:00:00,12,4,15.6,6856.51317353626,15.6,2021,5
2021-05-19 13:00:00,13,4,16.3,6777.236829745394,16.3,2021,5
2021-05-19 14:00:00,14,4,16.4,6659.090564324953,16.4,2021,5
2021-05-19 15:00:00,15,4,16.4,6500.468920908107,16.4,2021,5
2021-05-19 16:00:00,16,4,15.8,6424.220683352167,15.8,2021,5
2021-05-19 17:00:00,17,4,15.1,6383.653134497368,15.1,2021,5
2021-05-19 18:00:00,18,4,14.3,6659.090564324953,14.3,2021,5
2021-05-19 19:00:00,19,4,14.3,7370.823758674143,14.3,2021,5
2021-05-19 20:00:00,20,4,14.7,7751.935615375359,14.7,2021,5
2021-05-19 21:00:00,21,4,14.7,8006.640070210012,14.7,2021,5
2021-05-19 22:00:00,22,4,14.4,7796.539456968633,14.4,2021,5
2021-05-19 23:00:00,23,4,14.7,7370.823758674143,14.7,2021,5
2021-05-20 00:00:00,0,5,14.7,6731.893393041277,14.7,2021,5
2021-05-20 01:00:00,1,5,14.5,6064.663335007879,14.5,2021,5
2021-05-20 02:00:00,2,5,14.2,5545.460986345938,14.2,2021,5
2021-05-20 03:00:00,3,5,14.4,5200.644405910003,14.4,2021,5
2021-05-20 04:00:00,4,5,13.8,5031.582993563163,13.8,2021,5
2021-05-20 05:00:00,5,5,13.4,4973.868394946192,13.4,2021,5
2021-05-20 06:00:00,6,5,13.4,5045.464753396846,13.4,2021,5
2021-05-20 07:00:00,7,5,13.6,5469.981664585813,13.6,2021,5
2021-05-20 08:00:00,8,5,12.4,5964.686384477914,12.4,2021,5
2021-05-20 09:00:00,9,5,14.3,6264.592132838405,14.3,2021,5
2021-05-20 10:00:00,10,5,15.1,6564.934868478807,15.1,2021,5
2021-05-20 11:00:00,11,5,16.4,6587.301761203329,16.4,2021,5
2021-05-20 12:00:00,12,5,17.1,6482.1882754148655,17.1,2021,5
2021-05-20 13:00:00,13,5,16.9,6442.719107710671,16.9,2021,5
2021-05-20 14:00:00,14,5,17.2,6344.276511847348,17.2,2021,5
2021-05-20 15:00:00,15,5,17.0,6246.120722829979,17.0,2021,5
2021-05-20 16:00:00,16,5,16.1,6209.563106769661,16.1,2021,5
2021-05-20 17:00:00,17,5,15.8,6302.156508452634,15.8,2021,5
2021-05-20 18:00:00,18,5,15.7,6564.934868478807,15.7,2021,5
2021-05-20 19:00:00,19,5,15.5,7146.357626092263,15.5,2021,5
2021-05-20 20:00:00,20,5,15.5,7437.570614359622,15.5,2021,5
2021-05-20 21:00:00,21,5,15.8,7623.353375145107,15.8,2021,5
2021-05-20 22:00:00,22,5,15.8,7472.289284198508,15.8,2021,5
2021-05-20 23:00:00,23,5,15.7,7085.025643463828,15.7,2021,5
2021-05-21 00:00:00,0,6,15.8,6519.745038979713,15.8,2021,5
2021-05-21 01:00:00,1,6,14.8,5827.824129126751,14.8,2021,5
2021-05-21 02:00:00,2,6,14.8,5312.666098390695,14.8,2021,5
2021-05-21 03:00:00,3,6,15.1,5031.582993563163,15.1,2021,5
2021-05-21 04:00:00,4,6,14.8,4857.525180370102,14.8,2021,5
2021-05-21 05:00:00,5,6,14.8,4814.640629233734,14.8,2021,5
2021-05-21 06:00:00,6,6,14.6,4857.525180370102,14.6,2021,5
2021-05-21 07:00:00,7,6,14.8,5244.669875343682,14.8,2021,5
2021-05-21 08:00:00,8,6,14.8,5791.863007501694,14.8,2021,5
2021-05-21 09:00:00,9,6,14.5,6173.776021574732,14.5,2021,5
2021-05-21 10:00:00,10,6,14.6,6519.745038979713,14.6,2021,5
2021-05-21 11:00:00,11,6,14.6,6706.910592128614,14.6,2021,5
2021-05-21 12:00:00,12,6,13.8,6884.728828467613,13.8,2021,5
2021-05-21 13:00:00,13,6,13.6,7117.630798314651,13.6,2021,5
2021-05-21 14:00:00,14,6,14.0,7272.307031957784,14.0,2021,5
2021-05-21 15:00:00,15,6,14.2,7236.911667390781,14.2,2021,5
2021-05-21 16:00:00,16,6,13.8,7177.378802534832,13.8,2021,5
2021-05-21 17:00:00,17,6,13.6,7146.357626092263,13.6,2021,5
2021-05-21 18:00:00,18,6,13.6,7272.307031957784,13.6,2021,5
2021-05-21 19:00:00,19,6,14.0,7585.037143105948,14.0,2021,5
2021-05-21 20:00:00,20,6,13.4,7751.935615375359,13.4,2021,5
2021-05-21 21:00:00,21,6,13.7,7894.670173361149,13.7,2021,5
2021-05-21 22:00:00,22,6,14.7,7751.935615375359,14.7,2021,5
2021-05-21 23:00:00,23,6,14.5,7338.780438181129,14.5,2021,5
2021-05-22 00:00:00,0,7,14.3,6803.8621527697005,14.3,2021,5
2021-05-22 01:00:00,1,7,14.1,6157.693068366888,14.1,2021,5
2021-05-22 02:00:00,2,7,14.2,5631.712555332558,14.2,2021,5
2021-05-22 03:00:00,3,7,13.3,5244.669875343682,13.3,2021,5
2021-05-22 04:00:00,4,7,12.9,5045.464753396846,12.9,2021,5
2021-05-22 05:00:00,5,7,13.3,4918.028251223959,13.3,2021,5
2021-05-22 06:00:00,6,7,13.2,4857.525180370102,13.2,2021,5
2021-05-22 07:00:00,7,7,13.2,4930.844467538781,13.2,2021,5
2021-05-22 08:00:00,8,7,13.8,5086.212749003126,13.8,2021,5
2021-05-22 09:00:00,9,7,13.8,5244.669875343682,13.8,2021,5
2021-05-22 10:00:00,10,7,14.3,5631.712555332558,14.3,2021,5
2021-05-22 11:00:00,11,7,14.2,6004.74302177899,14.2,2021,5
2021-05-22 12:00:00,12,7,13.6,6264.592132838405,13.6,2021,5
2021-05-22 13:00:00,13,7,13.8,6462.2207645753215,13.8,2021,5
2021-05-22 14:00:00,14,7,13.4,6632.930909249043,13.4,2021,5
2021-05-22 15:00:00,15,7,13.3,6632.930909249043,13.3,2021,5
2021-05-22 16:00:00,16,7,13.8,6587.301761203329,13.8,2021,5
2021-05-22 17:00:00,17,7,14.7,6519.745038979713,14.7,2021,5
2021-05-22 18:00:00,18,7,14.7,6610.016478680517,14.7,2021,5
2021-05-22 19:00:00,19,7,14.2,7117.630798314651,14.2,2021,5
2021-05-22 20:00:00,20,7,14.0,7370.823758674143,14.0,2021,5
2021-05-22 21:00:00,21,7,13.7,7545.383192999405,13.7,2021,5
2021-05-22 22:00:00,22,7,13.3,7472.289284198508,13.3,2021,5
2021-05-22 23:00:00,23,7,13.2,7177.378802534832,13.2,2021,5
2021-05-23 00:00:00,0,1,12.8,6777.236829745394,12.8,2021,5
2021-05-23 01:00:00,1,1,12.4,6190.657991006734,12.4,2021,5
2021-05-23 02:00:00,2,1,12.4,5665.661625212094,12.4,2021,5
2021-05-23 03:00:00,3,1,12.2,5244.669875343682,12.2,2021,5
2021-05-23 04:00:00,4,1,12.3,5000.552959025893,12.3,2021,5
2021-05-23 05:00:00,5,1,12.2,4890.418177255104,12.2,2021,5
2021-05-23 06:00:00,6,1,12.2,4796.172438064182,12.2,2021,5
2021-05-23 07:00:00,7,1,11.8,4796.172438064182,11.8,2021,5
2021-05-23 08:00:00,8,1,11.9,4842.624912871699,11.9,2021,5
2021-05-23 09:00:00,9,1,11.8,4930.844467538781,11.8,2021,5
2021-05-23 10:00:00,10,1,12.0,5429.373115806161,12.0,2021,5
2021-05-23 11:00:00,11,1,12.7,5840.130682376481,12.7,2021,5
2021-05-23 12:00:00,12,1,13.3,6111.408612374576,13.3,2021,5
2021-05-23 13:00:00,13,1,14.7,6264.592132838405,14.7,2021,5
2021-05-23 14:00:00,14,1,14.7,6323.743952357937,14.7,2021,5
2021-05-23 15:00:00,15,1,15.0,6246.120722829979,15.0,2021,5
2021-05-23 16:00:00,16,1,14.4,6209.563106769661,14.4,2021,5
2021-05-23 17:00:00,17,1,14.4,6190.657991006734,14.4,2021,5
2021-05-23 18:00:00,18,1,14.2,6383.653134497368,14.2,2021,5
2021-05-23 19:00:00,19,1,13.6,7055.260777031062,13.6,2021,5
2021-05-23 20:00:00,20,1,12.8,7370.823758674143,12.8,2021,5
2021-05-23 21:00:00,21,1,12.8,7623.353375145107,12.8,2021,5
2021-05-23 22:00:00,22,1,11.8,7585.037143105948,11.8,2021,5
2021-05-23 23:00:00,23,1,11.1,7272.307031957784,11.1,2021,5
2021-05-24 00:00:00,0,1,10.6,6828.882926608362,10.6,2021,5
2021-05-24 01:00:00,1,1,10.1,6246.120722829979,10.1,2021,5
2021-05-24 02:00:00,2,1,9.8,5677.798979589147,9.8,2021,5
2021-05-24 03:00:00,3,1,9.8,5290.147510796235,9.8,2021,5
2021-05-24 04:00:00,4,1,9.0,5058.463571987179,9.0,2021,5
2021-05-24 05:00:00,5,1,8.4,4944.12258433257,8.4,2021,5
2021-05-24 06:00:00,6,1,8.0,4918.028251223959,8.0,2021,5
2021-05-24 07:00:00,7,1,7.6,5045.464753396846,7.6,2021,5
2021-05-24 08:00:00,8,1,7.8,5200.644405910003,7.8,2021,5
2021-05-24 09:00:00,9,1,9.4,5458.707638907711,9.4,2021,5
2021-05-24 10:00:00,10,1,12.0,5892.943451859577,12.0,2021,5
2021-05-24 11:00:00,11,1,15.0,6126.513290139901,15.0,2021,5
2021-05-24 12:00:00,12,1,15.8,6111.408612374576,15.8,2021,5
2021-05-24 13:00:00,13,1,16.2,6111.408612374576,16.2,2021,5
2021-05-24 14:00:00,14,1,18.1,6004.74302177899,18.1,2021,5
2021-05-24 15:00:00,15,1,18.7,5815.066209076882,18.7,2021,5
2021-05-24 16:00:00,16,1,18.7,5677.798979589147,18.7,2021,5
2021-05-24 17:00:00,17,1,17.8,5677.798979589147,17.8,2021,5
2021-05-24 18:00:00,18,1,16.8,5949.92735348211,16.8,2021,5
2021-05-24 19:00:00,19,1,15.3,6756.381690609142,15.3,2021,5
2021-05-24 20:00:00,20,1,14.9,7209.079896863945,14.9,2021,5
2021-05-24 21:00:00,21,1,14.3,7509.851187208834,14.3,2021,5
2021-05-24 22:00:00,22,1,14.1,7472.289284198508,14.1,2021,5
2021-05-24 23:00:00,23,1,13.8,7209.079896863945,13.8,2021,5
2021-05-25 00:00:00,0,1,12.9,6706.910592128614,12.9,2021,5
2021-05-25 01:00:00,1,1,12.3,6126.513290139901,12.3,2021,5
2021-05-25 02:00:00,2,1,12.0,5609.739868193726,12.0,2021,5
2021-05-25 03:00:00,3,1,11.5,5213.556582692573,11.5,2021,5
2021-05-25 04:00:00,4,1,11.2,4956.710397099492,11.2,2021,5
2021-05-25 05:00:00,5,1,11.1,4842.624912871699,11.1,2021,5
2021-05-25 06:00:00,6,1,10.9,4814.640629233734,10.9,2021,5
2021-05-25 07:00:00,7,1,10.4,4890.418177255104,10.4,2021,5
2021-05-25 08:00:00,8,1,10.3,5045.464753396846,10.3,2021,5
2021-05-25 09:00:00,9,1,11.0,5213.556582692573,11.0,2021,5
2021-05-25 10:00:00,10,1,13.6,5621.88731297846,13.6,2021,5
2021-05-25 11:00:00,11,1,15.7,5791.863007501694,15.7,2021,5
2021-05-25 12:00:00,12,1,17.6,5733.579091731125,17.6,2021,5
2021-05-25 13:00:00,13,1,18.4,5609.739868193726,18.4,2021,5
2021-05-25 14:00:00,14,1,19.3,5448.558265086444,19.3,2021,5
2021-05-25 15:00:00,15,1,19.7,5267.076765234615,19.7,2021,5
2021-05-25 16:00:00,16,1,19.0,5162.4597833312555,19.0,2021,5
2021-05-25 17:00:00,17,1,17.5,5234.774849579172,17.5,2021,5
2021-05-25 18:00:00,18,1,15.0,5631.712555332558,15.0,2021,5
