,Hora,Tipo Dia,Energia PBA,Clima PBA,Energia GBA,Año,Mes,Trim
29178,18.0,6.0,1811.922,21.3,5066.752,2021.0,4.0,2.0
29179,19.0,6.0,1923.11,20.3,5446.809,2021.0,4.0,2.0
29180,20.0,6.0,2062.704,18.7,5702.322,2021.0,4.0,2.0
29181,21.0,6.0,2042.071,19.1,5786.415,2021.0,4.0,2.0
29182,22.0,6.0,1983.873,18.5,5623.715,2021.0,4.0,2.0
29183,23.0,6.0,1871.062,18.7,5223.642,2021.0,4.0,2.0
29184,0.0,1.0,1820.638,18.2,4817.84,2021.0,5.0,2.0
29185,1.0,1.0,1710.298,18.3,4411.519,2021.0,5.0,2.0
29186,2.0,1.0,1580.624,17.8,4130.461,2021.0,5.0,2.0
29187,3.0,1.0,1510.318,17.1,3863.351,2021.0,5.0,2.0
29188,4.0,1.0,1410.907,17.0,3734.971,2021.0,5.0,2.0
29189,5.0,1.0,1358.417,16.7,3651.903,2021.0,5.0,2.0
29190,6.0,1.0,1332.67,16.6,3556.544,2021.0,5.0,2.0
29191,7.0,1.0,1326.571,16.5,3539.57,2021.0,5.0,2.0
29192,8.0,1.0,1285.091,16.7,3513.807,2021.0,5.0,2.0
29193,9.0,1.0,1258.387,18.6,3685.971,2021.0,5.0,2.0
29194,10.0,1.0,1316.472,20.5,3927.39,2021.0,5.0,2.0
29195,11.0,1.0,1356.126,22.9,4171.11,2021.0,5.0,2.0
29196,12.0,1.0,1381.383,23.7,4284.762,2021.0,5.0,2.0
29197,13.0,1.0,1377.041,24.9,4369.161,2021.0,5.0,2.0
29198,14.0,1.0,1363.364,24.8,4357.394,2021.0,5.0,2.0
29199,15.0,1.0,1336.511,25.7,4227.094,2021.0,5.0,2.0
29200,16.0,1.0,1324.805,25.5,4101.866,2021.0,5.0,2.0
29201,17.0,1.0,1319.627,24.3,4072.356,2021.0,5.0,2.0
29202,18.0,1.0,1354.875,22.9,4148.99,2021.0,5.0,2.0
29203,19.0,1.0,1517.462,20.8,4669.768,2021.0,5.0,2.0
29204,20.0,1.0,1644.146,18.8,4973.765,2021.0,5.0,2.0
29205,21.0,1.0,1665.14,17.6,5056.96,2021.0,5.0,2.0
29206,22.0,1.0,1640.452,17.4,4923.567,2021.0,5.0,2.0
29207,23.0,1.0,1577.625,17.2,4660.545,2021.0,5.0,2.0
29208,0.0,1.0,1513.284,16.6,4342.834,2021.0,5.0,2.0
29209,1.0,1.0,1428.451,16.8,4035.514,2021.0,5.0,2.0
29210,2.0,1.0,1370.767,18.9,3775.739,2021.0,5.0,2.0
29211,3.0,1.0,1326.124,18.9,3542.669,2021.0,5.0,2.0
29212,4.0,1.0,1305.02,18.7,3428.242,2021.0,5.0,2.0
29213,5.0,1.0,1292.769,16.9,3369.303,2021.0,5.0,2.0
29214,6.0,1.0,1301.152,16.2,3361.528,2021.0,5.0,2.0
29215,7.0,1.0,1316.951,15.9,3413.308,2021.0,5.0,2.0
29216,8.0,1.0,1281.847,15.6,3402.352,2021.0,5.0,2.0
29217,9.0,1.0,1248.139,18.8,3472.24,2021.0,5.0,2.0
29218,10.0,1.0,1301.044,22.1,3788.353,2021.0,5.0,2.0
29219,11.0,1.0,1353.393,23.4,4041.866,2021.0,5.0,2.0
29220,12.0,1.0,1375.806,23.9,4216.856,2021.0,5.0,2.0
29221,13.0,1.0,1387.669,24.4,4382.192,2021.0,5.0,2.0
29222,14.0,1.0,1372.723,25.6,4424.971,2021.0,5.0,2.0
29223,15.0,1.0,1345.117,26.7,4321.992,2021.0,5.0,2.0
29224,16.0,1.0,1348.405,25.8,4207.528,2021.0,5.0,2.0
29225,17.0,1.0,1365.931,25.1,4163.897,2021.0,5.0,2.0
29226,18.0,1.0,1380.119,23.8,4274.436,2021.0,5.0,2.0
29227,19.0,1.0,1550.843,22.1,4844.978,2021.0,5.0,2.0
29228,20.0,1.0,1676.28,21.6,5165.865,2021.0,5.0,2.0
29229,21.0,1.0,1696.977,22.4,5258.9,2021.0,5.0,2.0
29230,22.0,1.0,1654.904,22.2,5125.331,2021.0,5.0,2.0
29231,23.0,1.0,1588.769,22.1,4788.448,2021.0,5.0,2.0
29232,0.0,2.0,1527.968,22.1,4413.043,2021.0,5.0,2.0
29233,1.0,2.0,1447.385,22.2,4030.133,2021.0,5.0,2.0
29234,2.0,2.0,1412.824,22.2,3799.975,2021.0,5.0,2.0
29235,3.0,2.0,1384.446,21.2,3650.843,2021.0,5.0,2.0
29236,4.0,2.0,1375.698,21.2,3567.16,2021.0,5.0,2.0
29237,5.0,2.0,1381.14,21.1,3578.044,2021.0,5.0,2.0
29238,6.0,2.0,1472.315,21.2,3690.257,2021.0,5.0,2.0
29239,7.0,2.0,1531.096,20.2,4085.742,2021.0,5.0,2.0
29240,8.0,2.0,1659.435,20.2,4462.621,2021.0,5.0,2.0
29241,9.0,2.0,1679.394,21.2,4803.743,2021.0,5.0,2.0
29242,10.0,2.0,1737.961,22.5,5152.296,2021.0,5.0,2.0
29243,11.0,2.0,1809.513,23.0,5341.796,2021.0,5.0,2.0
29244,12.0,2.0,1844.279,23.0,5510.054,2021.0,5.0,2.0
29245,13.0,2.0,1882.985,22.6,5648.496,2021.0,5.0,2.0
29246,14.0,2.0,1842.947,21.4,5673.669,2021.0,5.0,2.0
29247,15.0,2.0,1815.082,21.2,5502.316,2021.0,5.0,2.0
29248,16.0,2.0,1799.219,21.4,5299.673,2021.0,5.0,2.0
29249,17.0,2.0,1807.958,21.2,5268.429,2021.0,5.0,2.0
29250,18.0,2.0,1851.19,20.6,5354.654,2021.0,5.0,2.0
29251,19.0,2.0,1954.877,20.4,5692.473,2021.0,5.0,2.0
29252,20.0,2.0,2012.607,19.5,5830.585,2021.0,5.0,2.0
29253,21.0,2.0,2047.569,18.5,5865.352,2021.0,5.0,2.0
29254,22.0,2.0,2000.162,17.7,5616.018,2021.0,5.0,2.0
29255,23.0,2.0,1907.477,16.5,5208.494,2021.0,5.0,2.0
29256,0.0,3.0,1803.248,15.9,4801.185,2021.0,5.0,2.0
29257,1.0,3.0,1750.074,15.2,4457.854,2021.0,5.0,2.0
29258,2.0,3.0,1660.692,14.6,4071.718,2021.0,5.0,2.0
29259,3.0,3.0,1625.339,14.5,3889.018,2021.0,5.0,2.0
29260,4.0,3.0,1596.826,14.1,3819.04,2021.0,5.0,2.0
29261,5.0,3.0,1549.09,13.6,3812.157,2021.0,5.0,2.0
29262,6.0,3.0,1587.268,12.2,3933.571,2021.0,5.0,2.0
29263,7.0,3.0,1625.008,11.5,4233.696,2021.0,5.0,2.0
29264,8.0,3.0,1718.849,10.8,4672.541,2021.0,5.0,2.0
29265,9.0,3.0,1777.651,11.6,5065.044,2021.0,5.0,2.0
29266,10.0,3.0,1875.361,13.2,5413.979,2021.0,5.0,2.0
29267,11.0,3.0,1917.989,14.4,5624.08,2021.0,5.0,2.0
29268,12.0,3.0,1924.612,15.8,5707.069,2021.0,5.0,2.0
29269,13.0,3.0,1922.467,16.4,5750.617,2021.0,5.0,2.0
29270,14.0,3.0,1931.223,16.6,5778.395,2021.0,5.0,2.0
29271,15.0,3.0,1937.721,17.0,5667.895,2021.0,5.0,2.0
29272,16.0,3.0,1937.646,16.9,5563.528,2021.0,5.0,2.0
29273,17.0,3.0,1923.69,15.8,5522.552,2021.0,5.0,2.0
29274,18.0,3.0,1955.618,15.4,5518.796,2021.0,5.0,2.0
29275,19.0,3.0,2080.008,14.3,6052.109,2021.0,5.0,2.0
29276,20.0,3.0,2221.877,13.9,6383.029,2021.0,5.0,2.0
29277,21.0,3.0,2228.935,13.9,6582.088,2021.0,5.0,2.0
29278,22.0,3.0,2153.415,13.1,6428.15,2021.0,5.0,2.0
29279,23.0,3.0,2097.057,12.5,6070.003,2021.0,5.0,2.0
29280,0.0,4.0,1993.162,11.8,5508.525,2021.0,5.0,2.0
29281,1.0,4.0,1873.961,11.4,4980.032,2021.0,5.0,2.0
29282,2.0,4.0,1770.741,11.0,4597.055,2021.0,5.0,2.0
29283,3.0,4.0,1685.645,10.2,4369.3,2021.0,5.0,2.0
29284,4.0,4.0,1692.233,10.1,4294.457,2021.0,5.0,2.0
29285,5.0,4.0,1671.764,9.2,4283.243,2021.0,5.0,2.0
29286,6.0,4.0,1700.582,8.6,4372.778,2021.0,5.0,2.0
29287,7.0,4.0,1794.595,8.3,4750.135,2021.0,5.0,2.0
29288,8.0,4.0,1829.927,7.8,5238.446,2021.0,5.0,2.0
29289,9.0,4.0,1898.814,8.8,5632.446,2021.0,5.0,2.0
29290,10.0,4.0,1949.081,12.0,5997.621,2021.0,5.0,2.0
29291,11.0,4.0,1988.057,13.6,6098.893,2021.0,5.0,2.0
29292,12.0,4.0,1991.469,14.2,6138.899,2021.0,5.0,2.0
29293,13.0,4.0,1970.719,15.3,6152.674,2021.0,5.0,2.0
29294,14.0,4.0,1944.313,15.8,6091.027,2021.0,5.0,2.0
29295,15.0,4.0,1897.909,16.6,5957.794,2021.0,5.0,2.0
29296,16.0,4.0,1895.423,16.3,5836.959,2021.0,5.0,2.0
29297,17.0,4.0,1892.095,14.7,5765.948,2021.0,5.0,2.0
29298,18.0,4.0,1939.579,13.4,5932.097,2021.0,5.0,2.0
29299,19.0,4.0,2118.834,12.8,6559.664,2021.0,5.0,2.0
29300,20.0,4.0,2250.492,11.4,7012.336,2021.0,5.0,2.0
29301,21.0,4.0,2232.799,11.7,7279.737,2021.0,5.0,2.0
29302,22.0,4.0,2166.557,10.9,7145.237,2021.0,5.0,2.0
29303,23.0,4.0,2116.085,11.2,6709.164,2021.0,5.0,2.0
29304,0.0,5.0,1968.652,10.7,6134.043,2021.0,5.0,2.0
29305,1.0,5.0,1897.309,9.9,5494.918,2021.0,5.0,2.0
29306,2.0,5.0,1813.44,8.7,5061.235,2021.0,5.0,2.0
29307,3.0,5.0,1768.142,8.3,4793.596,2021.0,5.0,2.0
29308,4.0,5.0,1716.7,7.1,4681.856,2021.0,5.0,2.0
29309,5.0,5.0,1744.576,6.3,4648.898,2021.0,5.0,2.0
29310,6.0,5.0,1743.157,6.5,4781.337,2021.0,5.0,2.0
29311,7.0,5.0,1831.288,6.0,5223.939,2021.0,5.0,2.0
29312,8.0,5.0,1884.405,6.2,5724.966,2021.0,5.0,2.0
29313,9.0,5.0,1946.154,9.2,6175.602,2021.0,5.0,2.0
29314,10.0,5.0,2020.197,11.7,6592.527,2021.0,5.0,2.0
29315,11.0,5.0,2063.149,13.9,6694.236,2021.0,5.0,2.0
29316,12.0,5.0,2035.053,16.0,6596.587,2021.0,5.0,2.0
29317,13.0,5.0,2006.468,17.3,6505.671,2021.0,5.0,2.0
29318,14.0,5.0,1957.387,18.2,6396.502,2021.0,5.0,2.0
29319,15.0,5.0,1942.82,18.7,6191.51,2021.0,5.0,2.0
29320,16.0,5.0,1984.508,18.7,6009.49,2021.0,5.0,2.0
29321,17.0,5.0,1976.772,17.0,5917.751,2021.0,5.0,2.0
29322,18.0,5.0,2015.47,15.4,5993.328,2021.0,5.0,2.0
29323,19.0,5.0,2152.139,13.2,6632.83,2021.0,5.0,2.0
29324,20.0,5.0,2262.08,11.7,7144.318,2021.0,5.0,2.0
29325,21.0,5.0,2268.369,10.1,7454.328,2021.0,5.0,2.0
29326,22.0,5.0,2239.686,9.3,7405.023,2021.0,5.0,2.0
29327,23.0,5.0,2135.101,8.8,7047.595,2021.0,5.0,2.0
29328,0.0,6.0,1996.226,8.1,6469.129,2021.0,5.0,2.0
29329,1.0,6.0,1877.127,7.8,5779.299,2021.0,5.0,2.0
29330,2.0,6.0,1818.563,7.1,5280.033,2021.0,5.0,2.0
29331,3.0,6.0,1774.164,6.5,5011.579,2021.0,5.0,2.0
29332,4.0,6.0,1758.225,6.2,4871.853,2021.0,5.0,2.0
29333,5.0,6.0,1718.904,6.2,4837.785,2021.0,5.0,2.0
29334,6.0,6.0,1753.947,6.1,4968.867,2021.0,5.0,2.0
29335,7.0,6.0,1852.325,5.9,5326.468,2021.0,5.0,2.0
29336,8.0,6.0,1879.795,5.5,5834.123,2021.0,5.0,2.0
29337,9.0,6.0,1949.214,8.8,6321.039,2021.0,5.0,2.0
29338,10.0,6.0,2014.182,13.9,6656.233,2021.0,5.0,2.0
29339,11.0,6.0,2040.058,16.5,6662.009,2021.0,5.0,2.0
29340,12.0,6.0,2051.999,17.8,6507.083,2021.0,5.0,2.0
29341,13.0,6.0,1991.577,18.2,6343.489,2021.0,5.0,2.0
29342,14.0,6.0,1932.781,17.9,6189.154,2021.0,5.0,2.0
29343,15.0,6.0,1941.693,17.9,6042.485,2021.0,5.0,2.0
29344,16.0,6.0,1946.978,17.8,5807.22,2021.0,5.0,2.0
29345,17.0,6.0,1945.853,16.8,5746.68,2021.0,5.0,2.0
29346,18.0,6.0,1973.815,15.2,5839.447,2021.0,5.0,2.0
29347,19.0,6.0,2171.931,12.8,6552.884,2021.0,5.0,2.0
29348,20.0,6.0,2293.498,12.2,7068.362,2021.0,5.0,2.0
29349,21.0,6.0,2301.531,11.6,7310.036,2021.0,5.0,2.0
29350,22.0,6.0,2261.174,11.0,7226.871,2021.0,5.0,2.0
29351,23.0,6.0,2156.491,10.5,6909.785,2021.0,5.0,2.0
29352,0.0,7.0,2048.964,11.0,6416.358,2021.0,5.0,2.0
29353,1.0,7.0,1985.808,12.7,5858.819,2021.0,5.0,2.0
29354,2.0,7.0,1879.636,13.9,5402.475,2021.0,5.0,2.0
29355,3.0,7.0,1796.347,13.9,5063.474,2021.0,5.0,2.0
29356,4.0,7.0,1788.314,14.1,4847.628,2021.0,5.0,2.0
29357,5.0,7.0,1795.223,14.1,4746.473,2021.0,5.0,2.0
29358,6.0,7.0,1744.798,14.1,4710.562,2021.0,5.0,2.0
29359,7.0,7.0,1762.155,13.7,4815.146,2021.0,5.0,2.0
29360,8.0,7.0,1807.943,13.5,4982.015,2021.0,5.0,2.0
29361,9.0,7.0,1831.379,14.7,5226.198,2021.0,5.0,2.0
29362,10.0,7.0,1873.855,15.5,5480.648,2021.0,5.0,2.0
29363,11.0,7.0,1953.367,16.4,5558.857,2021.0,5.0,2.0
29364,12.0,7.0,1930.511,17.0,5432.601,2021.0,5.0,2.0
29365,13.0,7.0,1875.116,17.9,5292.367,2021.0,5.0,2.0
29366,14.0,7.0,1858.174,18.1,5170.744,2021.0,5.0,2.0
29367,15.0,7.0,1811.105,18.0,5001.511,2021.0,5.0,2.0
29368,16.0,7.0,1826.673,18.3,4873.46,2021.0,5.0,2.0
29369,17.0,7.0,1843.589,17.9,4861.81,2021.0,5.0,2.0
29370,18.0,7.0,1861.193,16.3,5033.973,2021.0,5.0,2.0
29371,19.0,7.0,2036.588,15.6,5802.659,2021.0,5.0,2.0
29372,20.0,7.0,2114.837,15.5,6187.124,2021.0,5.0,2.0
29373,21.0,7.0,2165.303,15.5,6492.258,2021.0,5.0,2.0
29374,22.0,7.0,2061.204,15.4,6468.971,2021.0,5.0,2.0
29375,23.0,7.0,2026.974,15.5,6195.9,2021.0,5.0,2.0
29376,0.0,1.0,1963.843,15.3,5757.999,2021.0,5.0,2.0
29377,1.0,1.0,1860.904,15.4,5320.068,2021.0,5.0,2.0
29378,2.0,1.0,1767.614,15.5,4921.888,2021.0,5.0,2.0
29379,3.0,1.0,1720.896,13.4,4583.417,2021.0,5.0,2.0
29380,4.0,1.0,1576.642,12.6,4392.876,2021.0,5.0,2.0
29381,5.0,1.0,1554.219,13.7,4285.178,2021.0,5.0,2.0
29382,6.0,1.0,1546.087,13.8,4250.912,2021.0,5.0,2.0
29383,7.0,1.0,1551.35,13.6,4282.122,2021.0,5.0,2.0
29384,8.0,1.0,1527.078,13.7,4274.091,2021.0,5.0,2.0
29385,9.0,1.0,1489.686,15.2,4424.589,2021.0,5.0,2.0
29386,10.0,1.0,1541.805,15.2,4775.983,2021.0,5.0,2.0
29387,11.0,1.0,1585.074,15.1,5026.686,2021.0,5.0,2.0
29388,12.0,1.0,1616.46,16.2,5096.072,2021.0,5.0,2.0
29389,13.0,1.0,1617.939,16.1,5135.448,2021.0,5.0,2.0
29390,14.0,1.0,1608.823,17.1,5126.918,2021.0,5.0,2.0
29391,15.0,1.0,1572.334,18.1,4952.528,2021.0,5.0,2.0
29392,16.0,1.0,1557.796,18.4,4804.09,2021.0,5.0,2.0
29393,17.0,1.0,1564.622,17.6,4756.9,2021.0,5.0,2.0
29394,18.0,1.0,1618.775,16.6,4896.171,2021.0,5.0,2.0
29395,19.0,1.0,1777.599,15.9,5681.249,2021.0,5.0,2.0
29396,20.0,1.0,1906.889,15.5,6204.82,2021.0,5.0,2.0
29397,21.0,1.0,1947.53,14.5,6484.767,2021.0,5.0,2.0
29398,22.0,1.0,1934.875,13.7,6451.488,2021.0,5.0,2.0
29399,23.0,1.0,1866.853,14.0,6163.63,2021.0,5.0,2.0
29400,0.0,2.0,1793.032,14.2,5697.552,2021.0,5.0,2.0
29401,1.0,2.0,1704.231,14.1,5251.852,2021.0,5.0,2.0
29402,2.0,2.0,1628.904,13.5,4727.865,2021.0,5.0,2.0
29403,3.0,2.0,1557.63,12.7,4472.246,2021.0,5.0,2.0
29404,4.0,2.0,1559.036,12.2,4364.832,2021.0,5.0,2.0
29405,5.0,2.0,1559.774,12.2,4341.799,2021.0,5.0,2.0
29406,6.0,2.0,1681.483,12.8,4447.666,2021.0,5.0,2.0
29407,7.0,2.0,1765.771,12.8,4926.502,2021.0,5.0,2.0
29408,8.0,2.0,1882.222,12.6,5446.035,2021.0,5.0,2.0
29409,9.0,2.0,1930.469,13.0,5853.311,2021.0,5.0,2.0
29410,10.0,2.0,1994.074,13.6,6247.175,2021.0,5.0,2.0
29411,11.0,2.0,2047.541,14.7,6423.265,2021.0,5.0,2.0
29412,12.0,2.0,2058.861,16.3,6388.453,2021.0,5.0,2.0
29413,13.0,2.0,2046.037,17.4,6375.235,2021.0,5.0,2.0
29414,14.0,2.0,2038.692,18.7,6261.111,2021.0,5.0,2.0
29415,15.0,2.0,1987.764,18.8,6125.441,2021.0,5.0,2.0
29416,16.0,2.0,1976.447,18.5,5973.184,2021.0,5.0,2.0
29417,17.0,2.0,1963.241,17.1,5882.369,2021.0,5.0,2.0
29418,18.0,2.0,1983.461,16.2,6003.255,2021.0,5.0,2.0
29419,19.0,2.0,2189.073,14.0,6726.887,2021.0,5.0,2.0
29420,20.0,2.0,2292.061,12.9,7192.581,2021.0,5.0,2.0
29421,21.0,2.0,2331.199,12.0,7510.327,2021.0,5.0,2.0
29422,22.0,2.0,2269.324,12.2,7418.224,2021.0,5.0,2.0
29423,23.0,2.0,2174.554,12.0,7033.268,2021.0,5.0,2.0
29424,0.0,3.0,2068.679,11.0,6531.126,2021.0,5.0,2.0
29425,1.0,3.0,1975.002,10.1,5853.651,2021.0,5.0,2.0
29426,2.0,3.0,1875.468,9.0,5351.564,2021.0,5.0,2.0
29427,3.0,3.0,1806.657,7.7,5033.994,2021.0,5.0,2.0
29428,4.0,3.0,1744.938,6.6,4904.739,2021.0,5.0,2.0
29429,5.0,3.0,1738.38,6.3,4888.679,2021.0,5.0,2.0
29430,6.0,3.0,1752.578,6.1,4974.474,2021.0,5.0,2.0
29431,7.0,3.0,1828.956,5.6,5428.787,2021.0,5.0,2.0
29432,8.0,3.0,1878.71,5.6,6027.009,2021.0,5.0,2.0
29433,9.0,3.0,1944.695,9.0,6564.39,2021.0,5.0,2.0
29434,10.0,3.0,2071.089,12.0,7012.974,2021.0,5.0,2.0
29435,11.0,3.0,2104.196,14.3,7087.445,2021.0,5.0,2.0
29436,12.0,3.0,2075.642,15.5,6984.538,2021.0,5.0,2.0
29437,13.0,3.0,2041.744,16.8,6843.331,2021.0,5.0,2.0
29438,14.0,3.0,2000.627,17.7,6680.623,2021.0,5.0,2.0
29439,15.0,3.0,2014.535,18.1,6496.443,2021.0,5.0,2.0
29440,16.0,3.0,2020.265,17.8,6301.794,2021.0,5.0,2.0
29441,17.0,3.0,2035.103,16.3,6204.931,2021.0,5.0,2.0
29442,18.0,3.0,2052.025,14.7,6332.567,2021.0,5.0,2.0
29443,19.0,3.0,2215.355,12.7,7059.225,2021.0,5.0,2.0
29444,20.0,3.0,2181.784347826087,11.0,7574.582,2021.0,5.0,2.0
29445,21.0,3.0,2198.6200434782604,10.2,7902.895,2021.0,5.0,2.0
29446,22.0,3.0,2339.989,9.5,7812.58,2021.0,5.0,2.0
29447,23.0,3.0,2236.443,8.8,7446.047,2021.0,5.0,2.0
29448,0.0,4.0,2145.815,8.3,6821.117,2021.0,5.0,2.0
29449,1.0,4.0,2003.543,8.0,6151.739,2021.0,5.0,2.0
29450,2.0,4.0,1919.321,7.7,5570.171,2021.0,5.0,2.0
29451,3.0,4.0,1844.406,7.0,5231.993,2021.0,5.0,2.0
29452,4.0,4.0,1876.404,6.4,5104.926,2021.0,5.0,2.0
29453,5.0,4.0,1874.845,6.0,5081.924,2021.0,5.0,2.0
29454,6.0,4.0,1885.575,5.8,5163.272,2021.0,5.0,2.0
29455,7.0,4.0,1944.056,5.5,5629.179,2021.0,5.0,2.0
29456,8.0,4.0,2060.582,5.7,6188.374,2021.0,5.0,2.0
29457,9.0,4.0,2116.147,10.0,6707.624,2021.0,5.0,2.0
29458,10.0,4.0,2120.595,13.2,7072.114,2021.0,5.0,2.0
29459,11.0,4.0,2151.314,15.8,7118.199,2021.0,5.0,2.0
29460,12.0,4.0,2181.188,18.2,6957.896,2021.0,5.0,2.0
29461,13.0,4.0,2143.703,19.0,6772.054,2021.0,5.0,2.0
29462,14.0,4.0,2060.694,19.2,6583.307,2021.0,5.0,2.0
29463,15.0,4.0,2062.869,19.9,6378.411,2021.0,5.0,2.0
29464,16.0,4.0,2060.139,19.9,6173.315,2021.0,5.0,2.0
29465,17.0,4.0,2043.878,18.5,6059.771,2021.0,5.0,2.0
29466,18.0,4.0,2066.646,17.4,6192.231,2021.0,5.0,2.0
29467,19.0,4.0,2219.184,15.6,6926.872,2021.0,5.0,2.0
29468,20.0,4.0,2081.146304347826,15.3,7443.521,2021.0,5.0,2.0
29469,21.0,4.0,2136.8255652173916,14.6,7769.605,2021.0,5.0,2.0
29470,22.0,4.0,2319.845,13.8,7699.671,2021.0,5.0,2.0
29471,23.0,4.0,2250.725,13.6,7337.641,2021.0,5.0,2.0
29472,0.0,5.0,2093.373,12.4,6735.672,2021.0,5.0,2.0
29473,1.0,5.0,1963.631,12.0,6077.367,2021.0,5.0,2.0
29474,2.0,5.0,1887.608,11.8,5529.526,2021.0,5.0,2.0
29475,3.0,5.0,1864.965,11.0,5211.398,2021.0,5.0,2.0
29476,4.0,5.0,1845.148,10.4,5079.669,2021.0,5.0,2.0
29477,5.0,5.0,1826.224,9.8,5047.804,2021.0,5.0,2.0
29478,6.0,5.0,1846.54,9.5,5135.327,2021.0,5.0,2.0
29479,7.0,5.0,1916.146,9.2,5614.36,2021.0,5.0,2.0
29480,8.0,5.0,2034.909,8.8,6155.898,2021.0,5.0,2.0
29481,9.0,5.0,2087.93,11.2,6619.753,2021.0,5.0,2.0
29482,10.0,5.0,2175.439,14.7,6952.122,2021.0,5.0,2.0
29483,11.0,5.0,2186.611,16.4,6940.487,2021.0,5.0,2.0
29484,12.0,5.0,2168.622,18.6,6741.619,2021.0,5.0,2.0
29485,13.0,5.0,2098.953,19.6,6510.008,2021.0,5.0,2.0
29486,14.0,5.0,2039.905,20.4,6364.404,2021.0,5.0,2.0
29487,15.0,5.0,2023.533,20.6,6155.364,2021.0,5.0,2.0
29488,16.0,5.0,2018.135,20.1,5976.016,2021.0,5.0,2.0
29489,17.0,5.0,2027.045,19.1,5902.386,2021.0,5.0,2.0
29490,18.0,5.0,2023.394,16.7,6049.741,2021.0,5.0,2.0
29491,19.0,5.0,2239.561,14.2,6759.041,2021.0,5.0,2.0
29492,20.0,5.0,2332.851,12.8,7214.152,2021.0,5.0,2.0
29493,21.0,5.0,2355.951,11.7,7536.131,2021.0,5.0,2.0
29494,22.0,5.0,2302.085,10.9,7471.004,2021.0,5.0,2.0
29495,23.0,5.0,2216.398,10.1,7112.653,2021.0,5.0,2.0
29496,0.0,6.0,2064.584,9.9,6559.123,2021.0,5.0,2.0
29497,1.0,6.0,1959.276,8.9,5958.465,2021.0,5.0,2.0
29498,2.0,6.0,1858.338,8.7,5400.737,2021.0,5.0,2.0
29499,3.0,6.0,1816.331,11.1,5121.952,2021.0,5.0,2.0
29500,4.0,6.0,1809.291,10.9,4992.794,2021.0,5.0,2.0
29501,5.0,6.0,1828.235,10.5,4958.859,2021.0,5.0,2.0
29502,6.0,6.0,1860.251,10.5,5071.559,2021.0,5.0,2.0
29503,7.0,6.0,1958.811,10.3,5462.152,2021.0,5.0,2.0
29504,8.0,6.0,2052.86,9.3,6023.895,2021.0,5.0,2.0
29505,9.0,6.0,2049.408,12.4,6459.596,2021.0,5.0,2.0
29506,10.0,6.0,2117.017,15.4,6767.217,2021.0,5.0,2.0
29507,11.0,6.0,2086.79,17.7,6721.693,2021.0,5.0,2.0
29508,12.0,6.0,2079.184,18.9,6512.524,2021.0,5.0,2.0
29509,13.0,6.0,2111.846,20.9,6332.809,2021.0,5.0,2.0
29510,14.0,6.0,2016.415,20.3,6148.277,2021.0,5.0,2.0
29511,15.0,6.0,1960.653,19.3,5979.899,2021.0,5.0,2.0
29512,16.0,6.0,1962.243,18.4,5792.029,2021.0,5.0,2.0
29513,17.0,6.0,1980.3,17.2,5668.429,2021.0,5.0,2.0
29514,18.0,6.0,2034.757,15.6,5824.698,2021.0,5.0,2.0
29515,19.0,6.0,2223.798,13.0,6520.024,2021.0,5.0,2.0
29516,20.0,6.0,2343.024,11.1,6980.812,2021.0,5.0,2.0
29517,21.0,6.0,2347.101,10.3,7327.446,2021.0,5.0,2.0
29518,22.0,6.0,2295.588,10.1,7321.853,2021.0,5.0,2.0
29519,23.0,6.0,2192.043,9.8,7013.966,2021.0,5.0,2.0
29520,0.0,7.0,2085.833,9.7,6555.374,2021.0,5.0,2.0
29521,1.0,7.0,2026.69,9.4,6011.831,2021.0,5.0,2.0
29522,2.0,7.0,1900.802,8.8,5516.456,2021.0,5.0,2.0
29523,3.0,7.0,1853.706,8.4,5184.283,2021.0,5.0,2.0
29524,4.0,7.0,1820.468,8.5,4985.326,2021.0,5.0,2.0
29525,5.0,7.0,1808.535,8.3,4901.571,2021.0,5.0,2.0
29526,6.0,7.0,1807.686,7.6,4856.666,2021.0,5.0,2.0
29527,7.0,7.0,1857.922,6.9,5057.144,2021.0,5.0,2.0
29528,8.0,7.0,1912.09,6.5,5272.683,2021.0,5.0,2.0
29529,9.0,7.0,1872.55,8.2,5555.814,2021.0,5.0,2.0
29530,10.0,7.0,1989.549,15.3,5914.099,2021.0,5.0,2.0
29531,11.0,7.0,1965.726,16.9,5930.349,2021.0,5.0,2.0
29532,12.0,7.0,1950.902,18.5,5734.08,2021.0,5.0,2.0
29533,13.0,7.0,1909.455,18.4,5569.071,2021.0,5.0,2.0
29534,14.0,7.0,1857.089,18.1,5446.276,2021.0,5.0,2.0
29535,15.0,7.0,1816.191,19.9,5216.108,2021.0,5.0,2.0
29536,16.0,7.0,1758.74,19.7,5049.854,2021.0,5.0,2.0
29537,17.0,7.0,1794.643,18.3,5006.684,2021.0,5.0,2.0
29538,18.0,7.0,1865.162,17.2,5300.717,2021.0,5.0,2.0
29539,19.0,7.0,2048.118,13.0,6101.495,2021.0,5.0,2.0
29540,20.0,7.0,2115.976,11.7,6588.545,2021.0,5.0,2.0
29541,21.0,7.0,2139.997,11.0,6927.058,2021.0,5.0,2.0
29542,22.0,7.0,2073.475,10.4,6912.113,2021.0,5.0,2.0
29543,23.0,7.0,2041.642,9.9,6682.75,2021.0,5.0,2.0
