Fecha,Hora,Tipo Dia,Energia BSAS,Clima BSAS,Energia GBA,Clima GBA,Año,Mes,,,
15/1/2018 08:00,8,2,1368.719,16.9,4288.124,16.9,2018,1,,,
15/1/2018 09:00,9,2,1424.93,18.6,4745.461,18.6,2018,1,,,
15/1/2018 10:00,10,2,1507.586,21.4,5164.947,21.4,2018,1,,,
15/1/2018 11:00,11,2,1571.361,23,5451.736,23,2018,1,,,
15/1/2018 12:00,12,2,1599.096,25.4,5664.325,25.4,2018,1,,,
15/1/2018 13:00,13,2,1650.214,25.9,5834.563,25.9,2018,1,,,
15/1/2018 14:00,14,2,1666.65,27,5955.421,27,2018,1,,,
15/1/2018 15:00,15,2,1660.563,27.1,6033.93,27.1,2018,1,,,
15/1/2018 16:00,16,2,1672.22,26.9,6057.491,26.9,2018,1,,,
15/1/2018 17:00,17,2,1693.145,26,6059.574,26,2018,1,,,
15/1/2018 18:00,18,2,1715.581,25.4,5923.026,25.4,2018,1,,,
15/1/2018 19:00,19,2,1712.35,24.2,5699.656,24.2,2018,1,,,
15/1/2018 20:00,20,2,1707.516,22,5588.615,22,2018,1,,,
15/1/2018 21:00,21,2,1826.972,22.5,6070.177,22.5,2018,1,,,
15/1/2018 22:00,22,2,1917.348,22.4,6259.638,22.4,2018,1,,,
15/1/2018 23:00,23,2,1874.002,22.2,5928.041,22.2,2018,1,,,
16/1/2018 00:00,0,3,1793.482,22.1,5471.795,22.1,2018,1,,,
16/1/2018 01:00,1,3,1696.616,22.1,5024.157,22.1,2018,1,,,
16/1/2018 02:00,2,3,1609.125,22,4681.385,22,2018,1,,,
16/1/2018 03:00,3,3,1562.582,21.6,4457.578,21.6,2018,1,,,
16/1/2018 04:00,4,3,1526.562,21.4,4345.774,21.4,2018,1,,,
16/1/2018 05:00,5,3,1524.547,21.1,4296.244,21.1,2018,1,,,
16/1/2018 06:00,6,3,1505.485,20.8,4336.918,20.8,2018,1,,,
16/1/2018 07:00,7,3,1445.703,21.8,4379.228,21.8,2018,1,,,
16/1/2018 08:00,8,3,1525.097,21.9,4842.478,21.9,2018,1,,,
16/1/2018 09:00,9,3,1647.796,23.5,5411.691,23.5,2018,1,,,
16/1/2018 10:00,10,3,1736.587,25,5902.23,25,2018,1,,,
16/1/2018 11:00,11,3,1799.795,25.4,6185.512,25.4,2018,1,,,
16/1/2018 12:00,12,3,1874.549,27.1,6430.397,27.1,2018,1,,,
16/1/2018 13:00,13,3,1910.926,28.2,6651.665,28.2,2018,1,,,
16/1/2018 14:00,14,3,1934.33,29,6801.267,29,2018,1,,,
16/1/2018 15:00,15,3,1926.812,29.3,6883.83,29.3,2018,1,,,
16/1/2018 16:00,16,3,1917.031,29.7,6899.714,29.7,2018,1,,,
16/1/2018 17:00,17,3,1924.775,29.2,6859.691,29.2,2018,1,,,
16/1/2018 18:00,18,3,1921.165,28.3,6642.421,28.3,2018,1,,,
16/1/2018 19:00,19,3,1866.086,26.8,6419.695,26.8,2018,1,,,
16/1/2018 20:00,20,3,1836.827,25.7,6238.975,25.7,2018,1,,,
16/1/2018 21:00,21,3,1943.336,25,6663.677,25,2018,1,,,
16/1/2018 22:00,22,3,2033.257,24.9,6974.57,24.9,2018,1,,,
16/1/2018 23:00,23,3,1960.776,25,6782.104,25,2018,1,,,
17/1/2018 00:00,0,4,1871.565,24.8,6339.517,24.8,2018,1,,,
17/1/2018 01:00,1,4,1750.032,24.3,5863.561,24.3,2018,1,,,
17/1/2018 02:00,2,4,1658.278,24.1,5478.514,24.1,2018,1,,,
17/1/2018 03:00,3,4,1595.509,23.9,5229.473,23.9,2018,1,,,
17/1/2018 04:00,4,4,1556.68,23.7,5077.444,23.7,2018,1,,,
17/1/2018 05:00,5,4,1548.918,23.5,4998.218,23.5,2018,1,,,
17/1/2018 06:00,6,4,1503.969,23.9,4999.454,23.9,2018,1,,,
17/1/2018 07:00,7,4,1458.668,24.1,5009.491,24.1,2018,1,,,
17/1/2018 08:00,8,4,1533.939,24.6,5483.722,24.6,2018,1,,,
17/1/2018 09:00,9,4,1651.953,25.2,5970.581,25.2,2018,1,,,
17/1/2018 10:00,10,4,1740.064,25.7,6446.54,25.7,2018,1,,,
17/1/2018 11:00,11,4,1803.216,28.7,6753.059,28.7,2018,1,,,
17/1/2018 12:00,12,4,1850.579,29,7030.826,29,2018,1,,,
17/1/2018 13:00,13,4,1879.418,29.9,7277.643,29.9,2018,1,,,
17/1/2018 14:00,14,4,1827.594,28.8,7274.132,28.8,2018,1,,,
17/1/2018 15:00,15,4,1817.805,27.8,7096.912,27.8,2018,1,,,
17/1/2018 16:00,16,4,1793.643,25.1,6802.864,25.1,2018,1,,,
17/1/2018 17:00,17,4,1815.937,24.6,6585.702,24.6,2018,1,,,
17/1/2018 18:00,18,4,1817.987,24,6315.883,24,2018,1,,,
17/1/2018 19:00,19,4,1795.369,24.5,6095.36,24.5,2018,1,,,
17/1/2018 20:00,20,4,1805.691,24.6,6008.09,24.6,2018,1,,,
17/1/2018 21:00,21,4,1949.131,24.1,6438.59,24.1,2018,1,,,
17/1/2018 22:00,22,4,2020.466,22.9,6748.147,22.9,2018,1,,,
17/1/2018 23:00,23,4,1950.541,22.6,6447.948,22.6,2018,1,,,
18/1/2018 00:00,0,5,1862.502,22.1,6000.134,22.1,2018,1,,,
18/1/2018 01:00,1,5,1746.275,21.8,5596.968,21.8,2018,1,,,
18/1/2018 02:00,2,5,1638.527,21.7,5150.503,21.7,2018,1,,,
18/1/2018 03:00,3,5,1580.167,20.3,4880.061,20.3,2018,1,,,
18/1/2018 04:00,4,5,1546.436,20,4738.092,20,2018,1,,,
18/1/2018 05:00,5,5,1563.469,19.5,4674.766,19.5,2018,1,,,
18/1/2018 06:00,6,5,1514.802,19.3,4655.18,19.3,2018,1,,,
18/1/2018 07:00,7,5,1475.216,20.2,4627.573,20.2,2018,1,,,
18/1/2018 08:00,8,5,1582.695,22.1,5080.366,22.1,2018,1,,,
18/1/2018 09:00,9,5,1691.722,24.8,5625.685,24.8,2018,1,,,
18/1/2018 10:00,10,5,1798.387,27.7,6113.205,27.7,2018,1,,,
18/1/2018 11:00,11,5,1864.46,29,6478.681,29,2018,1,,,
18/1/2018 12:00,12,5,1935.09,31,6854.678,31,2018,1,,,
18/1/2018 13:00,13,5,2009.795,31.8,7069.524,31.8,2018,1,,,
18/1/2018 14:00,14,5,2042.071,32.4,7386.145,32.4,2018,1,,,
18/1/2018 15:00,15,5,2046.874,30.2,7605.676,30.2,2018,1,,,
18/1/2018 16:00,16,5,2053.357,29.2,7637.494,29.2,2018,1,,,
18/1/2018 17:00,17,5,2063.289,28.2,7541.814,28.2,2018,1,,,
18/1/2018 18:00,18,5,2049.706,29.2,7346.385,29.2,2018,1,,,
18/1/2018 19:00,19,5,2012.408,28.6,7049.645,28.6,2018,1,,,
18/1/2018 20:00,20,5,1994.726,27.9,6915.267,27.9,2018,1,,,
18/1/2018 21:00,21,5,2095.829,27.3,7428.627,27.3,2018,1,,,
18/1/2018 22:00,22,5,2170.233,25.3,7815.113,25.3,2018,1,,,
18/1/2018 23:00,23,5,2087.289,25.9,7671.962,25.9,2018,1,,,
19/1/2018 00:00,0,6,1984.504,25.5,7139.412,25.5,2018,1,,,
19/1/2018 01:00,1,6,1858.314,25.8,6585.199,25.8,2018,1,,,
19/1/2018 02:00,2,6,1762.158,25.2,6090.531,25.2,2018,1,,,
19/1/2018 03:00,3,6,1697.2,24,5743.362,24,2018,1,,,
19/1/2018 04:00,4,6,1678.338,22.7,5493.713,22.7,2018,1,,,
19/1/2018 05:00,5,6,1652.175,21.9,5318.213,21.9,2018,1,,,
19/1/2018 06:00,6,6,1615.649,20.8,5226.867,20.8,2018,1,,,
19/1/2018 07:00,7,6,1552.73,21.2,5113.839,21.2,2018,1,,,
19/1/2018 08:00,8,6,1611.635,23.4,5531.658,23.4,2018,1,,,
19/1/2018 09:00,9,6,1732.832,26.6,6061.938,26.6,2018,1,,,
19/1/2018 10:00,10,6,1890.41,29.4,6620.285,29.4,2018,1,,,
19/1/2018 11:00,11,6,1995.691,30.4,7065.417,30.4,2018,1,,,
19/1/2018 12:00,12,6,2084.897,31.9,7335.112,31.9,2018,1,,,
19/1/2018 13:00,13,6,2159.289,33.9,7634.945,33.9,2018,1,,,
19/1/2018 14:00,14,6,2171.702,34.6,7913.634,34.6,2018,1,,,
19/1/2018 15:00,15,6,2182.84,33,8100.55,33,2018,1,,,
19/1/2018 16:00,16,6,2188.137,32.8,8166.087,32.8,2018,1,,,
19/1/2018 17:00,17,6,2206.392,31,8064.954,31,2018,1,,,
19/1/2018 18:00,18,6,2187.588,29.8,7805.169,29.8,2018,1,,,
19/1/2018 19:00,19,6,2131.126,27.6,7377.713,27.6,2018,1,,,
19/1/2018 20:00,20,6,2099.328,25.9,7072.831,25.9,2018,1,,,
19/1/2018 21:00,21,6,2192.066,25.2,7360.447,25.2,2018,1,,,
19/1/2018 22:00,22,6,2254.984,24.9,7502.566,24.9,2018,1,,,
19/1/2018 23:00,23,6,2177.635,24.6,7227.298,24.6,2018,1,,,
20/1/2018 00:00,0,7,2082.026,24.6,6845.486,24.6,2018,1,,,
20/1/2018 01:00,1,7,1952.956,24.4,6445.047,24.4,2018,1,,,
20/1/2018 02:00,2,7,1842.887,23.9,6069.85,23.9,2018,1,,,
20/1/2018 03:00,3,7,1772.015,23.4,5738.072,23.4,2018,1,,,
20/1/2018 04:00,4,7,1719.37,22.8,5482.42,22.8,2018,1,,,
20/1/2018 05:00,5,7,1691.892,22.7,5280.293,22.7,2018,1,,,
20/1/2018 06:00,6,7,1609.383,21.7,5073.738,21.7,2018,1,,,
20/1/2018 07:00,7,7,1511.325,23.1,4751.746,23.1,2018,1,,,
20/1/2018 08:00,8,7,1574.146,24.5,4882.407,24.5,2018,1,,,
20/1/2018 09:00,9,7,1679.169,25.6,5264.272,25.6,2018,1,,,
20/1/2018 10:00,10,7,1780.407,26.4,5661.191,26.4,2018,1,,,
20/1/2018 11:00,11,7,1880.977,28.2,5951.17,28.2,2018,1,,,
20/1/2018 12:00,12,7,1934.53,30.2,6191.061,30.2,2018,1,,,
20/1/2018 13:00,13,7,2026.427,32.5,6456.21,32.5,2018,1,,,
20/1/2018 14:00,14,7,2024.086,32.6,6635.738,32.6,2018,1,,,
20/1/2018 15:00,15,7,2007.8,30.9,6751.846,30.9,2018,1,,,
20/1/2018 16:00,16,7,1983.183,31.2,6783.586,31.2,2018,1,,,
20/1/2018 17:00,17,7,1938.376,31,6719.69,31,2018,1,,,
20/1/2018 18:00,18,7,1914.517,30,6601.531,30,2018,1,,,
20/1/2018 19:00,19,7,1876.167,29.4,6468.035,29.4,2018,1,,,
20/1/2018 20:00,20,7,1896.042,27.5,6398.516,27.5,2018,1,,,
20/1/2018 21:00,21,7,2018.486,27,6862.874,27,2018,1,,,
20/1/2018 22:00,22,7,2066.831,26.2,7083.131,26.2,2018,1,,,
20/1/2018 23:00,23,7,1982.076,26,6965.048,26,2018,1,,,
21/1/2018 00:00,0,1,1893.085,25.7,6786.799,25.7,2018,1,,,
21/1/2018 01:00,1,1,1811.608,25.9,6563.569,25.9,2018,1,,,
21/1/2018 02:00,2,1,1723.684,26.1,6310.028,26.1,2018,1,,,
21/1/2018 03:00,3,1,1653.856,25.7,5997.07,25.7,2018,1,,,
21/1/2018 04:00,4,1,1579.16,25.4,5766.437,25.4,2018,1,,,
21/1/2018 05:00,5,1,1543.79,25.5,5531.025,25.5,2018,1,,,
21/1/2018 06:00,6,1,1487.909,25.2,5341.425,25.2,2018,1,,,
21/1/2018 07:00,7,1,1376.131,25.5,4927.747,25.5,2018,1,,,
21/1/2018 08:00,8,1,1383.832,26.2,4981.161,26.2,2018,1,,,
21/1/2018 09:00,9,1,1435.18,28,5123.366,28,2018,1,,,
21/1/2018 10:00,10,1,1512.576,30.8,5425.27,30.8,2018,1,,,
21/1/2018 11:00,11,1,1611.216,31.8,5727.155,31.8,2018,1,,,
21/1/2018 12:00,12,1,1682.806,31.9,6028.354,31.9,2018,1,,,
21/1/2018 13:00,13,1,1788.216,32.4,6371.636,32.4,2018,1,,,
21/1/2018 14:00,14,1,1801.823,33,6565.338,33,2018,1,,,
21/1/2018 15:00,15,1,1810.835,32.5,6669.81,32.5,2018,1,,,
21/1/2018 16:00,16,1,1803.93,30.4,6750.843,30.4,2018,1,,,
21/1/2018 17:00,17,1,1784.296,30.6,6754.161,30.6,2018,1,,,
21/1/2018 18:00,18,1,1758.674,29.7,6571.801,29.7,2018,1,,,
21/1/2018 19:00,19,1,1734.094,27.8,6329.389,27.8,2018,1,,,
21/1/2018 20:00,20,1,1763.352,27,6262.471,27,2018,1,,,
21/1/2018 21:00,21,1,1878.079,26.7,6950.173,26.7,2018,1,,,
21/1/2018 22:00,22,1,1962.545,26.5,7501.307,26.5,2018,1,,,
21/1/2018 23:00,23,1,1917.878,26.2,7547.183,26.2,2018,1,,,
22/1/2018 00:00,0,2,1852.407,25.1,7330.779,25.1,2018,1,,,
22/1/2018 01:00,1,2,1783,24.6,6892.913,24.6,2018,1,,,
22/1/2018 02:00,2,2,1721.262,26,6449.216,26,2018,1,,,
22/1/2018 03:00,3,2,1656.944,25.9,6097.497,25.9,2018,1,,,
22/1/2018 04:00,4,2,1622.889,25.2,5860.566,25.2,2018,1,,,
22/1/2018 05:00,5,2,1571.922,24.1,5700.329,24.1,2018,1,,,
22/1/2018 06:00,6,2,1521.8,23.1,5649.939,23.1,2018,1,,,
22/1/2018 07:00,7,2,1456.042,24.2,5569.497,24.2,2018,1,,,
22/1/2018 08:00,8,2,1530.135,25.8,6050.261,25.8,2018,1,,,
22/1/2018 09:00,9,2,1654.097,28,6740.319,28,2018,1,,,
22/1/2018 10:00,10,2,1780.688,28.9,7404.649,28.9,2018,1,,,
22/1/2018 11:00,11,2,1882.14,29.7,7842.073,29.7,2018,1,,,
22/1/2018 12:00,12,2,1990.702,30.2,8181.477,30.2,2018,1,,,
22/1/2018 13:00,13,2,2063.502,31.2,8528.86,31.2,2018,1,,,
22/1/2018 14:00,14,2,2112.505,29.8,8502.519,29.8,2018,1,,,
22/1/2018 15:00,15,2,2097.043,27.9,8294.804,27.9,2018,1,,,
22/1/2018 16:00,16,2,2058.328,26.4,8090.7,26.4,2018,1,,,
22/1/2018 17:00,17,2,2033.427,27.2,7953.526,27.2,2018,1,,,
22/1/2018 18:00,18,2,2024.635,27.6,7795.407,27.6,2018,1,,,
22/1/2018 19:00,19,2,1970.975,26.3,7405.34,26.3,2018,1,,,
22/1/2018 20:00,20,2,1952.576,26.4,7244.581,26.4,2018,1,,,
22/1/2018 21:00,21,2,2063.398,25.8,7765.81,25.8,2018,1,,,
22/1/2018 22:00,22,2,2146.344,25.4,8042.352,25.4,2018,1,,,
22/1/2018 23:00,23,2,2094.469,24.8,7727.711,24.8,2018,1,,,
23/1/2018 00:00,0,3,2005.93,23.8,7129.232,23.8,2018,1,,,
23/1/2018 01:00,1,3,1905.133,23.6,6583.076,23.6,2018,1,,,
23/1/2018 02:00,2,3,1805.44,23.8,6123.352,23.8,2018,1,,,
23/1/2018 03:00,3,3,1738.726,24,5830.403,24,2018,1,,,
23/1/2018 04:00,4,3,1712.852,24.3,5659.531,24.3,2018,1,,,
23/1/2018 05:00,5,3,1698.813,24.4,5556.361,24.4,2018,1,,,
23/1/2018 06:00,6,3,1659.738,24.4,5543.03,24.4,2018,1,,,
23/1/2018 07:00,7,3,1585.12,24.7,5511.967,24.7,2018,1,,,
23/1/2018 08:00,8,3,1665.366,25.9,6011.71,25.9,2018,1,,,
23/1/2018 09:00,9,3,1812.815,27.9,6684.224,27.9,2018,1,,,
23/1/2018 10:00,10,3,1934.892,30.1,7284.326,30.1,2018,1,,,
23/1/2018 11:00,11,3,2008.364,32,7676.962,32,2018,1,,,
23/1/2018 12:00,12,3,2098.572,32.8,8102.911,32.8,2018,1,,,
23/1/2018 13:00,13,3,2185.977,33,8412.936,33,2018,1,,,
23/1/2018 14:00,14,3,2214.566,34.6,8694.778,34.6,2018,1,,,
23/1/2018 15:00,15,3,2198.154,35.8,8836.386,35.8,2018,1,,,
23/1/2018 16:00,16,3,2143.052,29.2,8316.879,29.2,2018,1,,,
23/1/2018 17:00,17,3,2120.76,25.8,7745.868,25.8,2018,1,,,
23/1/2018 18:00,18,3,2113.458,27.1,7576.386,27.1,2018,1,,,
23/1/2018 19:00,19,3,2058.535,28,7360.83,28,2018,1,,,
23/1/2018 20:00,20,3,2009.529,26.4,7214.021,26.4,2018,1,,,
23/1/2018 21:00,21,3,2101.009,26,7643.285,26,2018,1,,,
23/1/2018 22:00,22,3,2189.679,25.7,7961.238,25.7,2018,1,,,
23/1/2018 23:00,23,3,2122.087,25.8,7779.218,25.8,2018,1,,,
24/1/2018 00:00,0,4,2033.324,25,7311.027,25,2018,1,,,
24/1/2018 01:00,1,4,1891.482,23.8,6727.85,23.8,2018,1,,,
24/1/2018 02:00,2,4,1769.762,23.4,6190.7,23.4,2018,1,,,
24/1/2018 03:00,3,4,1707.926,22.6,5779.163,22.6,2018,1,,,
24/1/2018 04:00,4,4,1651.842,21.4,5484.43,21.4,2018,1,,,
24/1/2018 05:00,5,4,1620.305,19.9,5244.781,19.9,2018,1,,,
24/1/2018 06:00,6,4,1575.32,18.9,5101.41,18.9,2018,1,,,
24/1/2018 07:00,7,4,1518.19,18.4,4939.112,18.4,2018,1,,,
24/1/2018 08:00,8,4,1566.873,18.7,5176.858,18.7,2018,1,,,
24/1/2018 09:00,9,4,1671.914,20,5500.656,20,2018,1,,,
24/1/2018 10:00,10,4,1737.623,21.2,5756.12,21.2,2018,1,,,
24/1/2018 11:00,11,4,1780.06,23.3,5910.341,23.3,2018,1,,,
24/1/2018 12:00,12,4,1839.934,23.4,6049.331,23.4,2018,1,,,
24/1/2018 13:00,13,4,1845.296,23.9,6146.144,23.9,2018,1,,,
24/1/2018 14:00,14,4,1849.939,25.4,6249.784,25.4,2018,1,,,
24/1/2018 15:00,15,4,1859.375,26,6349.665,26,2018,1,,,
24/1/2018 16:00,16,4,1879.641,25.8,6360.228,25.8,2018,1,,,
24/1/2018 17:00,17,4,1877.099,25.4,6310.891,25.4,2018,1,,,
24/1/2018 18:00,18,4,1876.15,24.4,6083.786,24.4,2018,1,,,
24/1/2018 19:00,19,4,1827.336,23.8,5809.196,23.8,2018,1,,,
24/1/2018 20:00,20,4,1801.27,22.3,5704.909,22.3,2018,1,,,
24/1/2018 21:00,21,4,1948.844,21.5,6156,21.5,2018,1,,,
24/1/2018 22:00,22,4,2002.735,20.9,6236.424,20.9,2018,1,,,
24/1/2018 23:00,23,4,1927.859,19.1,5829.184,19.1,2018,1,,,
25/1/2018 00:00,0,5,1849.338,18.4,5404.207,18.4,2018,1,,,
25/1/2018 01:00,1,5,1737.117,17.9,4972.621,17.9,2018,1,,,
25/1/2018 02:00,2,5,1638.478,17.2,4616.746,17.2,2018,1,,,
25/1/2018 03:00,3,5,1574.183,16.1,4397.112,16.1,2018,1,,,
25/1/2018 04:00,4,5,1543.366,16,4291.295,16,2018,1,,,
25/1/2018 05:00,5,5,1543.513,15.9,4234.968,15.9,2018,1,,,
25/1/2018 06:00,6,5,1529.113,14.9,4274.407,14.9,2018,1,,,
25/1/2018 07:00,7,5,1465.885,15.2,4253.877,15.2,2018,1,,,
25/1/2018 08:00,8,5,1541.075,16.9,4585.069,16.9,2018,1,,,
25/1/2018 09:00,9,5,1621.385,19.1,5033.575,19.1,2018,1,,,
25/1/2018 10:00,10,5,1718.005,21.5,5424.919,21.5,2018,1,,,
25/1/2018 11:00,11,5,1776.699,22.6,5656.506,22.6,2018,1,,,
25/1/2018 12:00,12,5,1820.743,23.6,5827.829,23.6,2018,1,,,
25/1/2018 13:00,13,5,1850.607,23.4,5925.112,23.4,2018,1,,,
25/1/2018 14:00,14,5,1855.837,24.4,5963.998,24.4,2018,1,,,
25/1/2018 15:00,15,5,1863.641,23.9,5986.514,23.9,2018,1,,,
25/1/2018 16:00,16,5,1865.832,23.9,5972.792,23.9,2018,1,,,
25/1/2018 17:00,17,5,1901.323,23.2,5903.852,23.2,2018,1,,,
25/1/2018 18:00,18,5,1903.953,23.8,5777.796,23.8,2018,1,,,
25/1/2018 19:00,19,5,1874.496,21.9,5600.168,21.9,2018,1,,,
25/1/2018 20:00,20,5,1843.338,21.4,5616.129,21.4,2018,1,,,
25/1/2018 21:00,21,5,1981.63,20.8,6141.392,20.8,2018,1,,,
25/1/2018 22:00,22,5,2043.488,20.4,6134.889,20.4,2018,1,,,
25/1/2018 23:00,23,5,1963.087,20.4,5752.995,20.4,2018,1,,,
26/1/2018 00:00,0,6,1849.909,20.4,5347.54,20.4,2018,1,,,
26/1/2018 01:00,1,6,1757.13,20.9,4984.194,20.9,2018,1,,,
26/1/2018 02:00,2,6,1675.272,22.4,4694.429,22.4,2018,1,,,
26/1/2018 03:00,3,6,1621.107,21.8,4503.01,21.8,2018,1,,,
26/1/2018 04:00,4,6,1612.356,21.4,4360.705,21.4,2018,1,,,
26/1/2018 05:00,5,6,1600.463,21,4342.197,21,2018,1,,,
26/1/2018 06:00,6,6,1595.842,21.2,4446.649,21.2,2018,1,,,
26/1/2018 07:00,7,6,1550.308,21.3,4543.098,21.3,2018,1,,,
26/1/2018 08:00,8,6,1602.419,21.8,4805.689,21.8,2018,1,,,
26/1/2018 09:00,9,6,1713.861,22.8,5268.35,22.8,2018,1,,,
26/1/2018 10:00,10,6,1846.187,23.4,5681.15,23.4,2018,1,,,
26/1/2018 11:00,11,6,1888.769,24.7,5933.82,24.7,2018,1,,,
26/1/2018 12:00,12,6,1939.001,25.8,6139.541,25.8,2018,1,,,
26/1/2018 13:00,13,6,1967.616,27.6,6333.777,27.6,2018,1,,,
26/1/2018 14:00,14,6,2006.441,27.5,6474.681,27.5,2018,1,,,
26/1/2018 15:00,15,6,1999.964,28.5,6546.358,28.5,2018,1,,,
26/1/2018 16:00,16,6,1990.206,28.8,6596.931,28.8,2018,1,,,
26/1/2018 17:00,17,6,1991.15,28.5,6587.272,28.5,2018,1,,,
26/1/2018 18:00,18,6,2009.112,27.6,6454.329,27.6,2018,1,,,
26/1/2018 19:00,19,6,1995.327,26.3,6199.348,26.3,2018,1,,,
26/1/2018 20:00,20,6,1997.191,26,6167.903,26,2018,1,,,
26/1/2018 21:00,21,6,2120.766,25.2,6668.73,25.2,2018,1,,,
26/1/2018 22:00,22,6,2144.956,24.9,6773.76,24.9,2018,1,,,
26/1/2018 23:00,23,6,2044.896,25.5,6526.929,25.5,2018,1,,,
27/1/2018 00:00,0,7,1937.112,25.8,6247.348,25.8,2018,1,,,
27/1/2018 01:00,1,7,1864.427,25,5853.518,25,2018,1,,,
27/1/2018 02:00,2,7,1773.048,24.2,5454.978,24.2,2018,1,,,
27/1/2018 03:00,3,7,1686.14,23.6,5168.13,23.6,2018,1,,,
27/1/2018 04:00,4,7,1653.076,23.2,4944.376,23.2,2018,1,,,
27/1/2018 05:00,5,7,1620.369,22.6,4800.545,22.6,2018,1,,,
27/1/2018 06:00,6,7,1575.443,22.2,4706.396,22.2,2018,1,,,
27/1/2018 07:00,7,7,1509.052,22.1,4492.608,22.1,2018,1,,,
27/1/2018 08:00,8,7,1521.309,22.2,4494.948,22.2,2018,1,,,
27/1/2018 09:00,9,7,1617.348,22.5,4695.812,22.5,2018,1,,,
27/1/2018 10:00,10,7,1686.662,22.6,4955.638,22.6,2018,1,,,
27/1/2018 11:00,11,7,1762.985,24.4,5186.963,24.4,2018,1,,,
27/1/2018 12:00,12,7,1809.304,26.2,5422.594,26.2,2018,1,,,
27/1/2018 13:00,13,7,1820.195,27.1,5711.36,27.1,2018,1,,,
27/1/2018 14:00,14,7,1804.886,27.6,5935.594,27.6,2018,1,,,
27/1/2018 15:00,15,7,1780.92,28.8,6090.695,28.8,2018,1,,,
27/1/2018 16:00,16,7,1767.133,28.2,6145.252,28.2,2018,1,,,
27/1/2018 17:00,17,7,1773.088,28.4,6217.659,28.4,2018,1,,,
27/1/2018 18:00,18,7,1800.775,28.8,6288.217,28.8,2018,1,,,
27/1/2018 19:00,19,7,1805.668,28.2,6266.188,28.2,2018,1,,,
27/1/2018 20:00,20,7,1817.812,27.7,6227.935,27.7,2018,1,,,
27/1/2018 21:00,21,7,1948.518,26.8,6749.535,26.8,2018,1,,,
27/1/2018 22:00,22,7,2022.693,25.9,7030.498,25.9,2018,1,,,
27/1/2018 23:00,23,7,1939.505,24.8,6805.525,24.8,2018,1,,,
28/1/2018 00:00,0,1,1857.331,24,6480.592,24,2018,1,,,
28/1/2018 01:00,1,1,1768.711,23.5,6109.41,23.5,2018,1,,,
28/1/2018 02:00,2,1,1677.39,23.1,5733.064,23.1,2018,1,,,
28/1/2018 03:00,3,1,1582.58,23.1,5384.296,23.1,2018,1,,,
28/1/2018 04:00,4,1,1513.521,21.7,5110.436,21.7,2018,1,,,
28/1/2018 05:00,5,1,1486.937,21.5,4901.665,21.5,2018,1,,,
28/1/2018 06:00,6,1,1443.728,21.1,4737.245,21.1,2018,1,,,
28/1/2018 07:00,7,1,1318.64,22.3,4328.182,22.3,2018,1,,,
28/1/2018 08:00,8,1,1309.716,23.5,4312.311,23.5,2018,1,,,
28/1/2018 09:00,9,1,1348.517,26,4530.602,26,2018,1,,,
28/1/2018 10:00,10,1,1435.52,27.8,4813.342,27.8,2018,1,,,
28/1/2018 11:00,11,1,1507.934,29.8,5093.234,29.8,2018,1,,,
28/1/2018 12:00,12,1,1571.516,30.8,5389.477,30.8,2018,1,,,
28/1/2018 13:00,13,1,1636.102,31.4,5686.017,31.4,2018,1,,,
28/1/2018 14:00,14,1,1645.07,32,5877.961,32,2018,1,,,
28/1/2018 15:00,15,1,1651.043,30.4,5981.6,30.4,2018,1,,,
28/1/2018 16:00,16,1,1672.35,29.4,6046.239,29.4,2018,1,,,
28/1/2018 17:00,17,1,1658.154,28.4,5990.664,28.4,2018,1,,,
28/1/2018 18:00,18,1,1669.172,27.8,5853.491,27.8,2018,1,,,
28/1/2018 19:00,19,1,1678.74,26,5670.989,26,2018,1,,,
28/1/2018 20:00,20,1,1691.415,24.6,5527.058,24.6,2018,1,,,
28/1/2018 21:00,21,1,1849.613,24,6040.151,24,2018,1,,,
28/1/2018 22:00,22,1,1946.781,23.8,6348.258,23.8,2018,1,,,
28/1/2018 23:00,23,1,1893.594,23.4,6237.257,23.4,2018,1,,,
29/1/2018 00:00,0,2,1824.5,23.3,5962.454,23.3,2018,1,,,
29/1/2018 01:00,1,2,1736.618,23.1,5578.298,23.1,2018,1,,,
29/1/2018 02:00,2,2,1665.237,22,5203.826,22,2018,1,,,
29/1/2018 03:00,3,2,1593.037,21.5,4916.702,21.5,2018,1,,,
29/1/2018 04:00,4,2,1555.33,21.3,4741.498,21.3,2018,1,,,
29/1/2018 05:00,5,2,1544.228,21.2,4648.175,21.2,2018,1,,,
29/1/2018 06:00,6,2,1517.449,21,4675.821,21,2018,1,,,
29/1/2018 07:00,7,2,1458.983,21.1,4710.456,21.1,2018,1,,,
29/1/2018 08:00,8,2,1514.241,22.5,5139.122,22.5,2018,1,,,
29/1/2018 09:00,9,2,1626.896,24.2,5671.21,24.2,2018,1,,,
29/1/2018 10:00,10,2,1712.827,25,6118.296,25,2018,1,,,
29/1/2018 11:00,11,2,1783.942,26.2,6373.224,26.2,2018,1,,,
29/1/2018 12:00,12,2,1863.804,27.1,6559.745,27.1,2018,1,,,
29/1/2018 13:00,13,2,1910.301,28,6762.24,28,2018,1,,,
29/1/2018 14:00,14,2,2002.344,29,6959.464,29,2018,1,,,
29/1/2018 15:00,15,2,2000.777,30.4,7108.486,30.4,2018,1,,,
