,Hora,Tipo Dia,Energia PBA,Clima PBA,Energia GBA,Clima GBA,Año,Mes
14254,22.0,1.0,1825.7,7.9,6527.0,11.7,2019.0,8.0
14255,23.0,1.0,1744.9,7.7,6408.4,11.9,2019.0,8.0
14256,0.0,1.0,1692.1,7.8,6116.9,11.5,2019.0,8.0
14257,1.0,1.0,1590.9,7.7,5765.8,11.1,2019.0,8.0
14258,2.0,1.0,1505.3,7.2,5394.5,11.0,2019.0,8.0
14259,3.0,1.0,1443.6,5.8,5123.7,9.0,2019.0,8.0
14260,4.0,1.0,1409.9,5.2,4922.3,8.9,2019.0,8.0
14261,5.0,1.0,1392.4,5.9,4822.7,8.6,2019.0,8.0
14262,6.0,1.0,1380.2,5.7,4788.2,7.5,2019.0,8.0
14263,7.0,1.0,1400.2,5.7,4853.9,7.2,2019.0,8.0
14264,8.0,1.0,1373.2,6.2,4896.0,7.4,2019.0,8.0
14265,9.0,1.0,1367.8,6.1,5085.8,7.9,2019.0,8.0
14266,10.0,1.0,1468.8,6.7,5458.2,10.2,2019.0,8.0
14267,11.0,1.0,1531.9,6.1,5695.6,10.5,2019.0,8.0
14268,12.0,1.0,1586.5,6.6,5731.7,11.9,2019.0,8.0
14269,13.0,1.0,1573.5,7.1,5669.0,12.6,2019.0,8.0
14270,14.0,1.0,1532.5,6.9,5596.4,12.4,2019.0,8.0
14271,15.0,1.0,1490.9,6.7,5497.6,12.1,2019.0,8.0
14272,16.0,1.0,1464.6,6.3,5470.8,12.2,2019.0,8.0
14273,17.0,1.0,1495.0,5.2,5502.4,11.7,2019.0,8.0
14274,18.0,1.0,1537.7,5.8,5687.8,10.6,2019.0,8.0
14275,19.0,1.0,1721.5,5.4,6332.9,9.5,2019.0,8.0
14276,20.0,1.0,1893.8,5.2,7103.9,8.7,2019.0,8.0
14277,21.0,1.0,1915.5,5.1,7503.8,8.0,2019.0,8.0
14278,22.0,1.0,1930.8,5.1,7636.4,7.3,2019.0,8.0
14279,23.0,1.0,1871.0,5.0,7510.4,6.7,2019.0,8.0
14280,0.0,7.0,1801.5,5.0,7097.6,5.8,2019.0,8.0
14281,1.0,7.0,1702.2,5.1,6612.5,5.2,2019.0,8.0
14282,2.0,7.0,1610.8,4.7,6160.3,4.5,2019.0,8.0
14283,3.0,7.0,1550.3,4.3,5803.6,4.1,2019.0,8.0
14284,4.0,7.0,1483.3,4.0,5595.2,3.8,2019.0,8.0
14285,5.0,7.0,1505.4,3.8,5534.3,3.4,2019.0,8.0
14286,6.0,7.0,1530.7,4.0,5624.5,3.4,2019.0,8.0
14287,7.0,7.0,1585.8,3.6,5969.6,3.0,2019.0,8.0
14288,8.0,7.0,1646.1,3.8,6280.1,2.9,2019.0,8.0
14289,9.0,7.0,1710.7,3.9,6697.5,4.0,2019.0,8.0
14290,10.0,7.0,1842.5,4.8,7244.8,6.7,2019.0,8.0
14291,11.0,7.0,1921.4,5.4,7608.8,7.8,2019.0,8.0
14292,12.0,7.0,1955.1,6.1,7668.5,9.0,2019.0,8.0
14293,13.0,7.0,1959.6,6.0,7574.8,8.9,2019.0,8.0
14294,14.0,7.0,1919.2,5.9,7459.0,9.7,2019.0,8.0
14295,15.0,7.0,1860.5,6.1,7309.6,9.8,2019.0,8.0
14296,16.0,7.0,1852.5,6.3,7199.6,9.2,2019.0,8.0
14297,17.0,7.0,1893.3,5.7,7219.4,8.5,2019.0,8.0
14298,18.0,7.0,1932.5,5.5,7408.9,7.8,2019.0,8.0
14299,19.0,7.0,2079.0,4.4,8117.1,7.6,2019.0,8.0
14300,20.0,7.0,2229.6,2.3,8752.0,7.3,2019.0,8.0
14301,21.0,7.0,2253.3,-0.2,8429.8,7.7,2019.0,8.0
14302,22.0,7.0,2191.6,0.0,8461.4,7.4,2019.0,8.0
14303,23.0,7.0,2075.9,1.2,8606.6,7.3,2019.0,8.0
14304,0.0,3.0,1978.2,2.9,7932.2,6.9,2019.0,8.0
14305,1.0,3.0,1821.5,2.9,7088.4,6.7,2019.0,8.0
14306,2.0,3.0,1749.7,3.2,6432.5,6.6,2019.0,8.0
14307,3.0,3.0,1688.6,0.0,6076.3,6.2,2019.0,8.0
14308,4.0,3.0,1638.0,-1.9,5912.2,6.1,2019.0,8.0
14309,5.0,3.0,1671.3,-2.1,5892.5,5.6,2019.0,8.0
14310,6.0,3.0,1692.2,-3.0,6085.7,5.2,2019.0,8.0
14311,7.0,3.0,1821.5,-2.9,6744.2,5.3,2019.0,8.0
14312,8.0,3.0,1874.4,-1.4,7334.5,5.8,2019.0,8.0
14313,9.0,3.0,1959.7,0.0,7613.6,7.1,2019.0,8.0
14314,10.0,3.0,2055.1,5.7,7968.0,8.9,2019.0,8.0
14315,11.0,3.0,2066.6,7.7,8039.7,10.5,2019.0,8.0
14316,12.0,3.0,2047.4,9.1,7930.8,11.0,2019.0,8.0
14317,13.0,3.0,2016.9,8.6,7652.0,11.1,2019.0,8.0
14318,14.0,3.0,1968.1,9.2,7463.1,11.8,2019.0,8.0
14319,15.0,3.0,1917.5,9.1,7327.9,11.2,2019.0,8.0
14320,16.0,3.0,1905.2,9.6,7156.0,11.0,2019.0,8.0
14321,17.0,3.0,1913.3,8.8,7066.1,10.2,2019.0,8.0
14322,18.0,3.0,1903.2,7.9,7229.3,9.6,2019.0,8.0
14323,19.0,3.0,2042.6,7.3,7839.7,8.8,2019.0,8.0
14324,20.0,3.0,2208.8,6.7,8668.8,8.7,2019.0,8.0
14325,21.0,3.0,2253.0,3.7,8317.7,8.6,2019.0,8.0
14326,22.0,3.0,2204.5,3.1,8724.0,8.5,2019.0,8.0
14327,23.0,3.0,2134.7,0.0,8716.9,8.4,2019.0,8.0
14328,0.0,4.0,1977.9,1.1,8029.4,8.3,2019.0,8.0
14329,1.0,4.0,1841.7,-0.2,7114.7,8.4,2019.0,8.0
14330,2.0,4.0,1732.0,-0.9,6469.8,8.3,2019.0,8.0
14331,3.0,4.0,1675.9,-1.3,6124.7,8.5,2019.0,8.0
14332,4.0,4.0,1645.0,-0.4,5954.5,8.3,2019.0,8.0
14333,5.0,4.0,1658.7,0.0,5918.0,8.0,2019.0,8.0
14334,6.0,4.0,1677.8,1.1,6070.8,8.2,2019.0,8.0
14335,7.0,4.0,1721.4,-1.1,6760.9,8.0,2019.0,8.0
14336,8.0,4.0,1811.4,-1.3,7249.7,8.0,2019.0,8.0
14337,9.0,4.0,1864.7,2.7,7428.5,9.2,2019.0,8.0
14338,10.0,4.0,1926.1,7.9,7656.3,10.5,2019.0,8.0
14339,11.0,4.0,1931.3,8.8,7715.5,10.3,2019.0,8.0
14340,12.0,4.0,1923.9,8.3,7607.7,11.5,2019.0,8.0
14341,13.0,4.0,1868.0,8.7,7371.3,12.0,2019.0,8.0
14342,14.0,4.0,1816.5,8.2,7225.8,11.6,2019.0,8.0
14343,15.0,4.0,1825.1,8.1,7118.1,12.4,2019.0,8.0
14344,16.0,4.0,1816.5,8.0,7006.8,11.9,2019.0,8.0
14345,17.0,4.0,1834.8,7.3,6877.5,11.2,2019.0,8.0
14346,18.0,4.0,1873.9,7.0,6961.9,10.5,2019.0,8.0
14347,19.0,4.0,2015.1,6.5,7600.2,10.0,2019.0,8.0
14348,20.0,4.0,2167.2,6.5,8508.9,9.8,2019.0,8.0
14349,21.0,4.0,2180.6,7.1,8851.7,9.8,2019.0,8.0
14350,22.0,4.0,2145.2,7.1,8855.4,9.9,2019.0,8.0
14351,23.0,4.0,2093.8,7.2,8496.1,9.4,2019.0,8.0
14352,0.0,5.0,1968.0,6.8,7830.1,9.8,2019.0,8.0
14353,1.0,5.0,1842.5,6.5,7012.1,9.8,2019.0,8.0
14354,2.0,5.0,1721.4,6.4,6353.1,9.4,2019.0,8.0
14355,3.0,5.0,1682.2,6.4,6019.3,8.8,2019.0,8.0
14356,4.0,5.0,1652.4,6.1,5839.3,8.6,2019.0,8.0
14357,5.0,5.0,1654.3,6.3,5811.0,9.4,2019.0,8.0
14358,6.0,5.0,1681.5,6.4,5969.4,9.8,2019.0,8.0
14359,7.0,5.0,1785.8,5.8,6581.7,10.0,2019.0,8.0
14360,8.0,5.0,1896.3,6.1,7073.1,10.0,2019.0,8.0
14361,9.0,5.0,1884.7,5.9,7270.4,10.0,2019.0,8.0
14362,10.0,5.0,1950.6,7.4,7522.0,11.3,2019.0,8.0
14363,11.0,5.0,1957.8,8.4,7675.5,11.6,2019.0,8.0
14364,12.0,5.0,1954.3,9.5,7628.0,13.0,2019.0,8.0
14365,13.0,5.0,1895.7,11.9,7235.1,14.6,2019.0,8.0
14366,14.0,5.0,1842.2,13.6,6969.2,15.1,2019.0,8.0
14367,15.0,5.0,1801.5,14.6,6712.0,15.6,2019.0,8.0
14368,16.0,5.0,1741.3,15.4,6446.7,15.3,2019.0,8.0
14369,17.0,5.0,1746.2,14.9,6285.2,14.2,2019.0,8.0
14370,18.0,5.0,1771.4,13.8,6316.3,13.1,2019.0,8.0
14371,19.0,5.0,1901.1,11.8,6900.0,11.9,2019.0,8.0
14372,20.0,5.0,2101.2,10.2,7723.1,10.6,2019.0,8.0
14373,21.0,5.0,2140.8,8.1,8082.3,9.8,2019.0,8.0
14374,22.0,5.0,2108.9,8.5,8141.3,9.4,2019.0,8.0
14375,23.0,5.0,2047.8,6.4,7904.0,8.7,2019.0,8.0
14376,0.0,6.0,1931.5,4.3,7323.8,8.0,2019.0,8.0
14377,1.0,6.0,1821.9,3.9,6620.8,7.9,2019.0,8.0
14378,2.0,6.0,1699.3,3.2,6029.5,7.4,2019.0,8.0
14379,3.0,6.0,1634.3,2.3,5714.3,7.1,2019.0,8.0
14380,4.0,6.0,1639.4,1.9,5554.2,6.9,2019.0,8.0
14381,5.0,6.0,1663.5,1.4,5537.9,6.7,2019.0,8.0
14382,6.0,6.0,1688.0,1.1,5734.5,7.0,2019.0,8.0
14383,7.0,6.0,1802.6,0.0,6381.7,7.2,2019.0,8.0
14384,8.0,6.0,1820.6,1.3,6828.3,7.0,2019.0,8.0
14385,9.0,6.0,1926.9,3.7,7020.3,10.6,2019.0,8.0
14386,10.0,6.0,1967.0,9.1,7191.1,13.6,2019.0,8.0
14387,11.0,6.0,1982.6,11.6,7106.2,15.4,2019.0,8.0
14388,12.0,6.0,1972.4,12.9,6868.8,16.8,2019.0,8.0
14389,13.0,6.0,1905.9,11.5,6518.7,17.2,2019.0,8.0
14390,14.0,6.0,1846.7,11.6,6242.8,17.4,2019.0,8.0
14391,15.0,6.0,1792.4,11.9,6093.8,17.6,2019.0,8.0
14392,16.0,6.0,1776.7,11.6,5907.2,16.4,2019.0,8.0
14393,17.0,6.0,1804.6,10.5,5813.3,16.2,2019.0,8.0
14394,18.0,6.0,1804.0,9.4,5939.3,14.8,2019.0,8.0
14395,19.0,6.0,1950.5,8.0,6525.3,14.0,2019.0,8.0
14396,20.0,6.0,2115.4,7.5,7154.5,13.5,2019.0,8.0
14397,21.0,6.0,2135.4,8.4,7390.4,13.4,2019.0,8.0
14398,22.0,6.0,2072.0,7.8,7389.5,13.1,2019.0,8.0
14399,23.0,6.0,2003.6,7.8,7186.5,12.7,2019.0,8.0
14400,0.0,7.0,1903.9,7.4,6760.0,12.4,2019.0,8.0
14401,1.0,7.0,1818.9,5.2,6206.2,12.1,2019.0,8.0
14402,2.0,7.0,1720.3,4.3,5751.4,11.8,2019.0,8.0
14403,3.0,7.0,1662.9,5.4,5428.4,11.3,2019.0,8.0
14404,4.0,7.0,1639.0,4.2,5228.1,11.1,2019.0,8.0
14405,5.0,7.0,1616.7,4.1,5133.4,10.7,2019.0,8.0
14406,6.0,7.0,1600.5,3.6,5114.4,10.2,2019.0,8.0
14407,7.0,7.0,1640.1,3.3,5252.5,11.5,2019.0,8.0
14408,8.0,7.0,1666.6,2.1,5382.5,11.6,2019.0,8.0
14409,9.0,7.0,1683.1,6.3,5585.3,13.2,2019.0,8.0
14410,10.0,7.0,1778.4,9.6,5838.8,13.7,2019.0,8.0
14411,11.0,7.0,1797.0,12.9,5931.9,13.8,2019.0,8.0
14412,12.0,7.0,1779.3,15.7,5853.5,15.4,2019.0,8.0
14413,13.0,7.0,1748.9,16.9,5719.8,16.0,2019.0,8.0
14414,14.0,7.0,1672.2,17.8,5543.1,16.2,2019.0,8.0
14415,15.0,7.0,1641.1,17.9,5375.7,17.0,2019.0,8.0
14416,16.0,7.0,1584.4,17.5,5228.2,17.8,2019.0,8.0
14417,17.0,7.0,1582.8,17.1,5138.7,17.7,2019.0,8.0
14418,18.0,7.0,1615.1,15.5,5188.6,16.8,2019.0,8.0
14419,19.0,7.0,1734.4,13.8,5658.7,15.8,2019.0,8.0
14420,20.0,7.0,1925.1,11.8,6401.1,15.9,2019.0,8.0
14421,21.0,7.0,1973.0,8.7,6609.1,15.8,2019.0,8.0
14422,22.0,7.0,1924.3,8.4,6589.2,15.7,2019.0,8.0
14423,23.0,7.0,1830.6,9.0,6373.7,15.4,2019.0,8.0
14424,0.0,1.0,1766.6,8.6,6079.9,14.8,2019.0,8.0
14425,1.0,1.0,1707.9,8.6,5625.4,14.1,2019.0,8.0
14426,2.0,1.0,1603.3,8.4,5251.2,13.6,2019.0,8.0
14427,3.0,1.0,1537.9,8.5,4943.7,13.0,2019.0,8.0
14428,4.0,1.0,1438.3,8.3,4755.3,13.0,2019.0,8.0
14429,5.0,1.0,1430.4,7.7,4667.5,12.9,2019.0,8.0
14430,6.0,1.0,1427.6,8.2,4627.7,12.7,2019.0,8.0
14431,7.0,1.0,1395.2,8.1,4614.0,12.5,2019.0,8.0
14432,8.0,1.0,1331.3,8.1,4572.0,12.4,2019.0,8.0
14433,9.0,1.0,1318.6,10.3,4670.4,13.8,2019.0,8.0
14434,10.0,1.0,1364.2,13.2,4864.0,14.8,2019.0,8.0
14435,11.0,1.0,1423.0,15.5,4934.6,15.8,2019.0,8.0
14436,12.0,1.0,1428.7,17.7,4879.0,16.1,2019.0,8.0
14437,13.0,1.0,1425.1,15.6,4821.7,16.5,2019.0,8.0
14438,14.0,1.0,1407.0,15.2,4723.1,17.7,2019.0,8.0
14439,15.0,1.0,1359.5,14.8,4539.6,18.0,2019.0,8.0
14440,16.0,1.0,1347.3,13.4,4401.1,17.8,2019.0,8.0
14441,17.0,1.0,1351.4,12.5,4444.4,17.3,2019.0,8.0
14442,18.0,1.0,1365.0,11.1,4683.9,16.4,2019.0,8.0
14443,19.0,1.0,1514.4,10.2,5275.4,15.7,2019.0,8.0
14444,20.0,1.0,1730.7,9.7,5999.6,15.6,2019.0,8.0
14445,21.0,1.0,1780.0,9.6,6294.3,16.0,2019.0,8.0
14446,22.0,1.0,1758.6,9.8,6298.4,15.8,2019.0,8.0
14447,23.0,1.0,1721.1,8.9,6071.7,14.7,2019.0,8.0
14448,0.0,2.0,1620.9,9.7,5599.2,15.6,2019.0,8.0
14449,1.0,2.0,1547.7,9.4,5038.7,15.6,2019.0,8.0
14450,2.0,2.0,1451.7,9.1,4612.4,15.0,2019.0,8.0
14451,3.0,2.0,1424.9,8.7,4364.9,14.9,2019.0,8.0
14452,4.0,2.0,1414.1,8.4,4260.6,15.1,2019.0,8.0
14453,5.0,2.0,1419.1,8.6,4278.7,15.2,2019.0,8.0
14454,6.0,2.0,1405.1,8.5,4480.7,14.8,2019.0,8.0
14455,7.0,2.0,1513.4,8.3,5122.9,14.2,2019.0,8.0
14456,8.0,2.0,1614.6,8.2,5509.8,13.8,2019.0,8.0
14457,9.0,2.0,1675.1,8.5,5720.9,14.8,2019.0,8.0
14458,10.0,2.0,1725.7,9.4,5892.8,18.2,2019.0,8.0
14459,11.0,2.0,1737.8,10.9,5918.4,20.0,2019.0,8.0
14460,12.0,2.0,1704.3,12.7,5864.4,21.7,2019.0,8.0
14461,13.0,2.0,1708.8,16.0,5696.7,23.2,2019.0,8.0
14462,14.0,2.0,1666.3,17.7,5596.6,22.5,2019.0,8.0
14463,15.0,2.0,1626.3,19.0,5503.0,21.7,2019.0,8.0
14464,16.0,2.0,1577.5,18.7,5357.9,20.7,2019.0,8.0
14465,17.0,2.0,1633.2,16.7,5259.6,20.7,2019.0,8.0
14466,18.0,2.0,1664.7,13.3,5206.8,20.0,2019.0,8.0
14467,19.0,2.0,1769.7,12.1,5554.4,19.3,2019.0,8.0
14468,20.0,2.0,1922.0,12.0,6095.6,18.9,2019.0,8.0
14469,21.0,2.0,1913.3,11.4,6291.0,17.9,2019.0,8.0
14470,22.0,2.0,1933.3,11.1,6155.3,16.7,2019.0,8.0
14471,23.0,2.0,1824.0,10.5,5792.3,16.2,2019.0,8.0
14472,0.0,3.0,1684.0,10.0,5273.6,16.1,2019.0,8.0
14473,1.0,3.0,1582.8,9.4,4747.3,15.8,2019.0,8.0
14474,2.0,3.0,1534.3,10.5,4354.3,15.7,2019.0,8.0
14475,3.0,3.0,1504.3,10.1,4132.2,15.1,2019.0,8.0
14476,4.0,3.0,1503.4,10.3,4074.1,14.2,2019.0,8.0
14477,5.0,3.0,1478.4,10.7,4070.8,13.9,2019.0,8.0
14478,6.0,3.0,1489.7,11.8,4262.5,13.5,2019.0,8.0
14479,7.0,3.0,1587.9,13.1,4856.4,13.5,2019.0,8.0
14480,8.0,3.0,1680.4,12.9,5204.1,14.2,2019.0,8.0
14481,9.0,3.0,1702.2,14.2,5390.4,17.2,2019.0,8.0
14482,10.0,3.0,1750.6,14.3,5555.5,19.4,2019.0,8.0
14483,11.0,3.0,1748.2,14.7,5606.0,21.4,2019.0,8.0
14484,12.0,3.0,1786.3,15.1,5614.2,23.0,2019.0,8.0
14485,13.0,3.0,1749.0,15.8,5537.7,23.3,2019.0,8.0
14486,14.0,3.0,1686.9,16.9,5457.7,23.4,2019.0,8.0
14487,15.0,3.0,1663.6,17.1,5418.2,23.3,2019.0,8.0
14488,16.0,3.0,1662.9,18.5,5262.5,23.4,2019.0,8.0
14489,17.0,3.0,1632.8,16.0,5139.9,22.1,2019.0,8.0
14490,18.0,3.0,1659.4,13.4,5130.7,20.4,2019.0,8.0
14491,19.0,3.0,1759.0,12.7,5441.1,19.2,2019.0,8.0
14492,20.0,3.0,1943.7,15.5,6007.5,19.1,2019.0,8.0
14493,21.0,3.0,1963.9,14.7,6155.6,19.4,2019.0,8.0
14494,22.0,3.0,1923.6,13.9,5994.9,19.2,2019.0,8.0
14495,23.0,3.0,1846.8,14.1,5583.7,18.7,2019.0,8.0
14496,0.0,4.0,1746.0,13.7,5140.4,18.2,2019.0,8.0
14497,1.0,4.0,1647.6,13.0,4553.7,17.9,2019.0,8.0
14498,2.0,4.0,1552.0,13.5,4163.2,17.7,2019.0,8.0
14499,3.0,4.0,1510.4,13.3,3986.7,17.7,2019.0,8.0
14500,4.0,4.0,1499.9,13.5,3894.7,17.2,2019.0,8.0
14501,5.0,4.0,1509.3,14.4,3886.3,17.2,2019.0,8.0
14502,6.0,4.0,1534.8,14.7,4109.5,17.4,2019.0,8.0
14503,7.0,4.0,1633.4,15.3,4627.2,17.0,2019.0,8.0
14504,8.0,4.0,1669.8,16.0,4963.6,17.2,2019.0,8.0
14505,9.0,4.0,1676.4,17.2,5137.7,18.0,2019.0,8.0
14506,10.0,4.0,1734.8,18.1,5363.5,19.5,2019.0,8.0
14507,11.0,4.0,1746.7,19.5,5488.9,21.4,2019.0,8.0
14508,12.0,4.0,1768.7,20.4,5562.5,24.0,2019.0,8.0
14509,13.0,4.0,1711.6,23.1,5518.4,26.0,2019.0,8.0
14510,14.0,4.0,1687.7,22.8,5468.0,24.7,2019.0,8.0
14511,15.0,4.0,1710.2,23.5,5388.8,24.5,2019.0,8.0
14512,16.0,4.0,1703.7,23.8,5293.3,24.6,2019.0,8.0
14513,17.0,4.0,1688.2,23.6,5216.7,24.5,2019.0,8.0
14514,18.0,4.0,1716.3,23.0,5192.1,24.4,2019.0,8.0
14515,19.0,4.0,1784.9,22.2,5459.3,23.6,2019.0,8.0
14516,20.0,4.0,1936.9,21.7,5949.6,23.2,2019.0,8.0
14517,21.0,4.0,1971.9,20.2,5994.3,22.6,2019.0,8.0
14518,22.0,4.0,1909.1,20.6,5810.9,22.5,2019.0,8.0
14519,23.0,4.0,1791.0,19.8,5362.7,23.0,2019.0,8.0
14520,0.0,5.0,1686.3,19.2,4852.1,23.0,2019.0,8.0
14521,1.0,5.0,1588.2,18.9,4362.4,23.4,2019.0,8.0
14522,2.0,5.0,1519.5,16.8,4051.2,23.0,2019.0,8.0
14523,3.0,5.0,1485.2,16.4,3842.0,23.0,2019.0,8.0
14524,4.0,5.0,1445.2,17.5,3753.3,23.1,2019.0,8.0
14525,5.0,5.0,1470.1,14.1,3765.7,22.8,2019.0,8.0
14526,6.0,5.0,1488.2,13.3,3901.1,21.4,2019.0,8.0
14527,7.0,5.0,1558.8,12.9,4395.1,21.2,2019.0,8.0
14528,8.0,5.0,1623.2,13.2,4839.9,19.8,2019.0,8.0
14529,9.0,5.0,1665.2,12.8,5032.7,19.6,2019.0,8.0
14530,10.0,5.0,1703.7,12.9,5303.4,19.2,2019.0,8.0
14531,11.0,5.0,1714.5,12.9,5445.9,19.6,2019.0,8.0
14532,12.0,5.0,1734.0,12.1,5554.4,20.2,2019.0,8.0
14533,13.0,5.0,1691.2,13.9,5514.7,22.2,2019.0,8.0
14534,14.0,5.0,1675.0,15.8,5436.1,22.1,2019.0,8.0
14535,15.0,5.0,1653.4,16.1,5339.0,21.0,2019.0,8.0
14536,16.0,5.0,1659.0,15.0,5221.5,20.5,2019.0,8.0
14537,17.0,5.0,1663.6,14.7,5117.8,20.2,2019.0,8.0
14538,18.0,5.0,1683.8,13.4,5094.5,18.7,2019.0,8.0
14539,19.0,5.0,1757.2,11.2,5402.0,18.0,2019.0,8.0
14540,20.0,5.0,1943.3,9.9,5915.6,17.5,2019.0,8.0
14541,21.0,5.0,1962.2,7.7,6041.0,15.9,2019.0,8.0
14542,22.0,5.0,1904.3,4.7,5876.9,15.4,2019.0,8.0
14543,23.0,5.0,1810.4,4.2,5529.6,14.9,2019.0,8.0
14544,0.0,6.0,1735.8,2.9,5043.0,14.6,2019.0,8.0
14545,1.0,6.0,1634.4,2.3,4583.3,14.2,2019.0,8.0
14546,2.0,6.0,1553.3,1.6,4201.6,13.9,2019.0,8.0
14547,3.0,6.0,1520.7,1.2,3992.4,13.5,2019.0,8.0
14548,4.0,6.0,1497.7,3.1,3928.8,13.7,2019.0,8.0
14549,5.0,6.0,1500.2,1.3,3922.7,13.5,2019.0,8.0
14550,6.0,6.0,1514.8,2.1,4103.2,13.2,2019.0,8.0
14551,7.0,6.0,1597.7,2.4,4708.1,13.1,2019.0,8.0
14552,8.0,6.0,1678.0,3.9,5158.9,13.2,2019.0,8.0
14553,9.0,6.0,1706.8,8.2,5378.1,13.6,2019.0,8.0
14554,10.0,6.0,1771.4,13.5,5656.4,13.9,2019.0,8.0
14555,11.0,6.0,1787.3,16.5,5889.0,13.8,2019.0,8.0
14556,12.0,6.0,1789.8,17.5,6041.9,14.2,2019.0,8.0
14557,13.0,6.0,1742.4,18.1,6006.3,14.3,2019.0,8.0
14558,14.0,6.0,1727.4,15.6,5969.4,15.2,2019.0,8.0
14559,15.0,6.0,1712.5,14.1,5911.2,15.1,2019.0,8.0
14560,16.0,6.0,1682.4,14.8,5759.1,15.6,2019.0,8.0
14561,17.0,6.0,1668.1,13.4,5596.6,16.1,2019.0,8.0
14562,18.0,6.0,1670.8,12.9,5529.7,15.1,2019.0,8.0
14563,19.0,6.0,1776.3,11.7,5757.7,13.0,2019.0,8.0
14564,20.0,6.0,1975.7,11.1,6384.1,12.0,2019.0,8.0
14565,21.0,6.0,2018.2,10.3,6618.5,11.1,2019.0,8.0
14566,22.0,6.0,1979.6,6.8,6639.3,10.5,2019.0,8.0
14567,23.0,6.0,1905.2,6.9,6426.7,10.0,2019.0,8.0
14568,0.0,7.0,1801.2,5.9,6090.2,9.6,2019.0,8.0
14569,1.0,7.0,1698.5,7.3,5613.6,9.0,2019.0,8.0
14570,2.0,7.0,1590.6,8.8,5206.0,8.6,2019.0,8.0
14571,3.0,7.0,1572.0,8.3,4931.7,8.1,2019.0,8.0
14572,4.0,7.0,1517.1,7.1,4767.8,8.0,2019.0,8.0
14573,5.0,7.0,1547.1,5.7,4703.7,8.4,2019.0,8.0
14574,6.0,7.0,1538.2,5.1,4706.6,8.8,2019.0,8.0
14575,7.0,7.0,1555.0,4.7,4838.0,8.2,2019.0,8.0
14576,8.0,7.0,1508.4,6.3,4891.1,7.8,2019.0,8.0
14577,9.0,7.0,1574.1,7.9,5210.3,10.9,2019.0,8.0
14578,10.0,7.0,1641.4,10.5,5473.7,14.0,2019.0,8.0
14579,11.0,7.0,1649.6,12.6,5461.1,16.0,2019.0,8.0
14580,12.0,7.0,1594.2,13.2,5282.8,17.7,2019.0,8.0
14581,13.0,7.0,1550.2,13.6,5128.9,19.0,2019.0,8.0
14582,14.0,7.0,1531.3,14.5,4971.4,19.1,2019.0,8.0
14583,15.0,7.0,1508.0,14.6,4831.5,18.9,2019.0,8.0
14584,16.0,7.0,1499.7,12.7,4668.7,18.4,2019.0,8.0
14585,17.0,7.0,1507.9,12.9,4604.1,18.3,2019.0,8.0
14586,18.0,7.0,1530.2,10.3,4668.8,17.1,2019.0,8.0
14587,19.0,7.0,1643.8,9.4,5108.9,15.6,2019.0,8.0
14588,20.0,7.0,1845.2,10.3,5804.8,13.4,2019.0,8.0
14589,21.0,7.0,1920.6,9.7,6068.3,12.2,2019.0,8.0
14590,22.0,7.0,1881.5,9.4,6091.1,11.4,2019.0,8.0
14591,23.0,7.0,1805.7,9.9,5923.8,11.2,2019.0,8.0
14592,0.0,1.0,1722.4,8.3,5698.2,10.4,2019.0,9.0
14593,1.0,1.0,1674.3,8.4,5308.1,10.2,2019.0,9.0
14594,2.0,1.0,1573.4,8.2,4973.7,9.3,2019.0,9.0
14595,3.0,1.0,1499.0,9.1,4725.2,8.8,2019.0,9.0
14596,4.0,1.0,1408.7,7.9,4562.8,8.3,2019.0,9.0
14597,5.0,1.0,1395.5,7.1,4472.8,8.5,2019.0,9.0
14598,6.0,1.0,1343.3,6.4,4451.7,9.6,2019.0,9.0
14599,7.0,1.0,1397.1,5.8,4504.0,9.2,2019.0,9.0
14600,8.0,1.0,1324.3,6.1,4429.7,8.0,2019.0,9.0
14601,9.0,1.0,1335.7,6.9,4616.6,10.3,2019.0,9.0
14602,10.0,1.0,1410.0,7.1,4917.1,11.6,2019.0,9.0
14603,11.0,1.0,1444.6,7.0,5136.2,12.9,2019.0,9.0
14604,12.0,1.0,1472.2,10.0,5145.9,13.9,2019.0,9.0
14605,13.0,1.0,1472.0,8.4,5092.6,14.4,2019.0,9.0
14606,14.0,1.0,1437.0,10.3,5002.8,14.6,2019.0,9.0
14607,15.0,1.0,1402.9,8.6,4862.6,15.0,2019.0,9.0
14608,16.0,1.0,1408.4,9.9,4794.5,15.0,2019.0,9.0
14609,17.0,1.0,1396.2,9.8,4835.4,13.9,2019.0,9.0
14610,18.0,1.0,1445.1,8.9,4922.0,12.4,2019.0,9.0
14611,19.0,1.0,1533.0,7.3,5527.7,10.9,2019.0,9.0
14612,20.0,1.0,1777.1,6.1,6500.4,9.9,2019.0,9.0
14613,21.0,1.0,1863.4,3.2,6925.4,8.8,2019.0,9.0
14614,22.0,1.0,1843.6,2.7,7002.6,7.8,2019.0,9.0
14615,23.0,1.0,1769.6,0.0,6755.7,7.2,2019.0,9.0
14616,0.0,2.0,1693.8,1.4,6272.4,6.6,2019.0,9.0
14617,1.0,2.0,1567.5,0.0,5701.9,6.6,2019.0,9.0
14618,2.0,2.0,1507.9,-0.6,5230.4,6.6,2019.0,9.0
14619,3.0,2.0,1464.7,-0.5,4987.5,7.4,2019.0,9.0
